date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/7/21,1726,-4,0,0,-4,-5,,,-5,21.08,"34,145",1,0,0,0,0,1.04,0.82,0.91,0.5,84.31
2023/7/20,1726,-1,0,0,-1,-4,,,-4,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/19,1726,-4,0,-1,-5,-3,,-1,-3,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/18,1726,-4,0,0,-4,-2,,,-2,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/17,1726,-1,0,-1,-2,-1,,-1,-1,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/14,1726,5,0,0,5,2,,,2,21.08,"34,145",1,0,0,0,0,1.04,0.82,0.91,0.5,84.31
2023/7/13,1726,3,0,0,3,1,,,1,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/12,1726,-2,0,0,-2,-1,,,-1,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/11,1726,1,0,0,1,1,,,1,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/10,1726,0,0,-1,-1,,,-3,-3,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/7,1726,-2,0,-1,-3,-2,,-2,-2,21.08,"34,145",1,0,0,0,0,1.04,0.82,0.91,0.5,84.31
2023/7/6,1726,-4,0,-2,-6,-1,,-1,-1,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/5,1726,0,0,0,0,,,,,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/4,1726,0,0,0,0,,,,,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/3,1726,1,0,0,1,1,,,1,21.08,"34,145",1,0,0,0,0,,,,,
2023/7/31,1727,-275,0,1,-274,-4,,1,-4,23.06,"26,935","5,918",0,0,-100,0.34,,,,,
2023/7/28,1727,-389,0,-5,-394,-3,,-2,-3,23.06,"26,935","5,898",3,0.05,-96.81,2.2,3.44,1.58,0.59,3.98,50.24
2023/7/27,1727,-31,0,-140,-171,-2,,-1,-2,23.06,"26,935","5,771",94,1.63,-39.35,0.73,,,,,
2023/7/26,1727,-92,0,0,-92,-1,,,-1,23.06,"26,935","5,729",155,2.71,-18.85,0.14,,,,,
2023/7/25,1727,177,0,0,177,2,,,2,23.06,"26,935","5,721",191,3.34,-9.05,0.65,,,,,
2023/7/24,1727,95,0,-6,89,1,,-1,1,23.06,"26,935","5,684",210,3.69,-41.34,-5.44,,,,,
2023/7/21,1727,"-1,741",0,1,"-1,740",-1,,1,-1,23.06,"26,935","6,011",358,5.96,31.62,0.32,2.75,2.91,0,2.97,52.06
2023/7/20,1727,421,0,-15,406,2,,-1,2,23.06,"26,935","5,992",272,4.54,80.13,1.97,,,,,
2023/7/19,1727,295,0,1,296,1,,1,1,23.06,"26,935","5,876",151,2.57,2.72,-4.63,,,,,
2023/7/18,1727,-494,0,-1,-495,-2,,-5,-2,23.06,"26,935","6,161",147,2.39,-9.82,0.11,,,,,
2023/7/17,1727,-147,0,-23,-170,-1,,-4,-1,23.06,"26,935","6,154",163,2.65,-5.23,1.67,,,,,
2023/7/14,1727,30,0,-4,26,3,,-3,3,24.88,"26,935","6,053",172,2.84,-4.97,-0.3,3.55,2.5,1.07,1.49,52.1
2023/7/13,1727,91,0,-2,89,2,,-2,2,24.88,"26,935","6,071",181,2.98,-8.12,-0.34,,,,,
2023/7/12,1727,513,0,-3,510,1,,-1,1,24.88,"26,935","6,092",197,3.23,0,-5.05,,,,,
2023/7/11,1727,-18,0,0,-18,-1,,,-1,24.88,"26,935","6,416",197,3.07,-6.19,-0.56,,,,,
2023/7/10,1727,75,0,-5,70,3,,-4,3,24.88,"26,935","6,452",210,3.25,2.44,-0.77,,,,,
2023/7/7,1727,334,0,-30,304,2,,-3,2,24.88,"26,935","6,502",205,3.15,-14.94,-2.23,3.95,2.05,0.57,2.41,50.49
2023/7/6,1727,87,0,-4,83,1,,-2,1,24.88,"26,935","6,650",241,3.62,-7.31,-0.7,,,,,
2023/7/5,1727,-11,0,-4,-15,-2,,-1,-2,24.88,"26,935","6,697",260,3.88,-17.2,-0.37,,,,,
2023/7/4,1727,-408,0,0,-408,-1,,,-1,24.88,"26,935","6,722",314,4.67,0.96,0.54,,,,,
2023/7/3,1727,109,0,21,130,5,,1,5,24.88,"26,935","6,686",311,4.65,-50,-0.46,,,,,
2023/7/31,1730,-1,0,0,-1,-7,,,-7,22.95,"14,512",8,0,0,0,60,,,,,
2023/7/28,1730,-1,0,0,-1,-6,,,-6,22.95,"14,512",5,0,0,0,0,2.4,1.33,1.04,2.92,52.64
2023/7/27,1730,-1,0,0,-1,-5,,,-5,22.95,"14,512",5,0,0,0,0,,,,,
2023/7/26,1730,-2,0,0,-2,-4,,,-4,22.95,"14,512",5,0,0,0,150,,,,,
2023/7/25,1730,-3,0,0,-3,-3,,,-3,22.95,"14,512",2,0,0,0,0,,,,,
2023/7/24,1730,-5,0,0,-5,-2,,,-2,22.95,"14,512",2,0,0,0,0,,,,,
2023/7/21,1730,-3,0,0,-3,-1,,,-1,22.95,"14,512",2,0,0,0,0,2.4,1.33,1.04,2.92,52.64
2023/7/20,1730,4,0,0,4,1,,,1,22.95,"14,512",2,0,0,0,0,,,,,
2023/7/19,1730,-2,0,-1,-3,-1,,-1,-1,22.95,"14,512",2,0,0,0,100,,,,,
2023/7/18,1730,0,0,0,0,,,,,22.95,"14,512",1,0,0,0,0,,,,,
2023/7/17,1730,5,0,0,5,2,,,2,22.95,"14,512",1,0,0,0,0,,,,,
2023/7/14,1730,5,0,0,5,1,,,1,22.95,"14,512",1,0,0,0,0,2.4,1.33,1.04,2.92,52.64
2023/7/13,1730,0,0,0,0,,,,,22.95,"14,512",1,0,0,0,0,,,,,
2023/7/12,1730,3,0,0,3,1,,,1,22.95,"14,512",1,0,0,0,0,,,,,
2023/7/11,1730,0,0,-1,-1,,,-2,-5,22.95,"14,512",1,0,0,0,0,,,,,
2023/7/10,1730,-4,0,-2,-6,-4,,-1,-4,22.95,"14,512",1,0,0,0,-83.33,,,,,
2023/7/7,1730,-1,0,0,-1,-3,,,-3,22.95,"14,512",6,0,0,0,0,2.4,1.33,1.04,2.92,52.64
2023/7/6,1730,-2,0,-1,-3,-2,,-1,-2,22.95,"14,512",6,0,0,0,20,,,,,
2023/7/5,1730,-2,0,0,-2,-1,,,-1,22.95,"14,512",5,0,0,0,0,,,,,
2023/7/4,1730,2,0,0,2,5,,,5,22.95,"14,512",5,0,0,0,-50,,,,,
2023/7/3,1730,6,0,0,6,4,,,4,22.95,"14,512",10,0,0,0,66.67,,,,,
2023/7/31,1731,-122,0,-6,-128,-7,,-2,-4,30.56,"40,620",803,0,0,0,0.12,,,,,
2023/7/28,1731,-94,0,-1,-95,-6,,-1,-3,30.56,"40,620",802,0,0,0,1.52,5.19,3.84,1.44,0.62,55.35
2023/7/27,1731,-58,0,0,-58,-5,,,-2,30.56,"40,620",790,0,0,0,-0.38,,,,,
2023/7/26,1731,-47,0,18,-29,-4,,2,-1,30.56,"40,620",793,0,0,0,1.93,,,,,
2023/7/25,1731,-1,0,14,13,-3,,1,1,30.56,"40,620",778,0,0,0,4.99,,,,,
2023/7/24,1731,-175,0,-2,-177,-2,,-1,-2,30.56,"40,620",741,0,0,0,1.09,,,,,
2023/7/21,1731,-252,0,10,-242,-1,,1,-1,30.56,"40,620",733,0,0,0,1.81,4.88,4.23,1.5,1.31,54.59
2023/7/20,1731,110,0,-16,94,1,,-9,1,30.56,"40,620",720,0,0,0,3.6,,,,,
2023/7/19,1731,-150,0,-21,-171,-1,,-8,-1,30.56,"40,620",695,0,0,0,0,,,,,
2023/7/18,1731,54,0,-25,29,3,,-7,3,30.56,"40,620",695,0,0,0,1.46,,,,,
2023/7/17,1731,373,0,-41,332,2,,-6,2,30.56,"40,620",685,0,0,0,0.15,,,,,
2023/7/14,1731,886,0,-2,884,1,,-5,1,30.56,"40,620",684,0,0,0,4.91,4.32,4.22,1.11,0.6,56.23
2023/7/13,1731,-70,0,-6,-76,-1,,-4,-2,30.56,"40,620",652,0,0,0,2.35,,,,,
2023/7/12,1731,29,0,-30,-1,3,,-3,-1,30.56,"40,620",637,0,0,0,-0.47,,,,,
2023/7/11,1731,168,0,-9,159,2,,-2,2,30.56,"40,620",640,0,0,0,-1.08,,,,,
2023/7/10,1731,362,0,-75,287,1,,-1,1,30.56,"40,620",647,0,0,0,-22.05,,,,,
2023/7/7,1731,-143,0,2,-141,-2,,1,-2,30.56,"40,620",830,0,0,0,-1.66,5.15,3.8,2.06,0,56.23
2023/7/6,1731,-54,0,-4,-58,-1,,-2,-1,30.56,"40,620",844,0,0,0,-0.12,,,,,
2023/7/5,1731,23,0,-1,22,1,,-1,1,30.56,"40,620",845,0,0,0,-0.82,,,,,
2023/7/4,1731,-36,0,0,-36,-6,,,-2,30.56,"40,620",852,0,0,0,-0.35,,,,,
2023/7/3,1731,-12,0,1,-11,-5,,6,-1,30.56,"40,620",855,0,0,0,0.23,,,,,
2023/7/31,1732,7,0,-1,6,1,,-1,1,33.47,"14,206","1,305",61,4.67,-1.61,1.01,,,,,
2023/7/28,1732,-2,0,0,-2,-1,,,-1,33.47,"14,206","1,292",62,4.8,-15.07,-0.69,2.16,1.18,0,2.27,44.22
2023/7/27,1732,32,0,0,32,2,,,2,33.47,"14,206","1,301",73,5.61,-5.19,0.46,,,,,
2023/7/26,1732,53,0,0,53,1,,,1,33.47,"14,206","1,295",77,5.95,18.46,-0.31,,,,,
2023/7/25,1732,-6,0,0,-6,-4,,,-4,33.47,"14,206","1,299",65,5,0,1.01,,,,,
2023/7/24,1732,-7,0,0,-7,-3,,,-3,33.47,"14,206","1,286",65,5.05,-19.75,-3.81,,,,,
2023/7/21,1732,-5,0,0,-5,-2,,,-2,33.47,"14,206","1,337",81,6.06,0,0.38,1.79,1.18,0,2.27,44.22
2023/7/20,1732,-8,0,0,-8,-1,,,-1,33.47,"14,206","1,332",81,6.08,0,-0.6,,,,,
2023/7/19,1732,9,0,-2,7,1,,-1,1,33.47,"14,206","1,340",81,6.04,-2.41,-0.07,,,,,
2023/7/18,1732,-20,0,0,-20,-1,,,-1,33.47,"14,206","1,341",83,6.19,0,-0.59,,,,,
2023/7/17,1732,12,0,0,12,1,,,1,33.47,"14,206","1,349",83,6.15,-1.19,-0.15,,,,,
2023/7/14,1732,-9,0,0,-9,-1,,,-1,18.27,"7,756","1,351",84,6.22,-4.55,0.22,1.77,1.18,0,2.27,44.22
2023/7/13,1732,4,0,0,4,1,,,1,18.27,"7,756","1,348",88,6.53,0,0.67,,,,,
2023/7/12,1732,-8,0,-1,-9,-2,,-1,-2,18.27,"7,756","1,339",88,6.57,0,-0.37,,,,,
2023/7/11,1732,-32,0,2,-30,-1,,1,-1,18.27,"7,756","1,344",88,6.55,-4.35,0.45,,,,,
2023/7/10,1732,19,0,-2,17,2,,-4,2,18.27,"7,756","1,338",92,6.88,-11.54,-0.15,,,,,
2023/7/7,1732,7,0,-1,6,1,,-3,1,18.27,"7,756","1,340",104,7.76,0,-0.74,1.8,1.18,0,2.27,44.22
2023/7/6,1732,-41,0,-2,-43,-1,,-2,-1,18.27,"7,756","1,350",104,7.7,-3.7,-0.15,,,,,
2023/7/5,1732,15,0,-2,13,1,,-1,1,18.27,"7,756","1,352",108,7.99,-3.57,0.3,,,,,
2023/7/4,1732,-2,0,0,-2,-5,,,-5,18.27,"7,756","1,348",112,8.31,-5.08,1.89,,,,,
2023/7/3,1732,-1,0,-1,-2,-4,,-1,-4,18.27,"7,756","1,323",118,8.92,4.42,1.22,,,,,
2023/7/31,1733,-38,0,0,-38,-2,,,-2,10.03,"10,027",893,0,0,0,6.31,,,,,
2023/7/28,1733,-57,0,0,-57,-1,,,-1,10.03,"10,027",840,0,0,0,-2.21,7.31,2.26,4.35,0,12.27
2023/7/27,1733,15,0,1,16,1,,1,1,10.03,"10,027",859,0,0,0,-2.28,,,,,
2023/7/26,1733,-3,0,-3,-6,-1,,-1,-1,10.03,"10,027",879,0,0,0,-1.24,,,,,
2023/7/25,1733,53,0,0,53,2,,,2,10.03,"10,027",890,0,0,0,-0.89,,,,,
2023/7/24,1733,31,0,0,31,1,,,1,10.03,"10,027",898,0,0,0,0.45,,,,,
2023/7/21,1733,-76,0,2,-74,-2,,1,-2,10.03,"10,027",894,0,0,0,0.9,6.94,2.78,3.56,0.8,12.27
2023/7/20,1733,-16,0,0,-16,-1,,,-1,10.03,"10,027",886,0,0,0,-0.11,,,,,
2023/7/19,1733,17,0,-3,14,1,,-1,1,10.03,"10,027",887,0,0,0,-0.34,,,,,
2023/7/18,1733,-134,0,3,-131,-1,,1,-1,10.03,"10,027",890,0,0,0,0.23,,,,,
2023/7/17,1733,13,0,0,13,1,,,1,10.03,"10,027",888,0,0,0,-0.22,,,,,
2023/7/14,1733,-176,0,0,-176,-5,,,-5,10.03,"10,027",890,0,0,0,-2.63,6.74,2.72,3.6,0.82,12.27
2023/7/13,1733,-141,0,-36,-177,-4,,-1,-4,10.03,"10,027",914,0,0,0,-0.87,,,,,
2023/7/12,1733,-164,0,0,-164,-3,,,-3,10.03,"10,027",922,0,0,0,-1.07,,,,,
2023/7/11,1733,-25,0,0,-25,-2,,,-2,10.03,"10,027",932,0,0,0,-1.17,,,,,
2023/7/10,1733,-26,0,-1,-27,-1,,-1,-1,10.03,"10,027",943,0,0,0,-6.26,,,,,
2023/7/7,1733,14,0,0,14,1,,,1,10.03,"10,027","1,006",0,0,0,-0.3,6.86,2.78,3.6,0.82,12.27
2023/7/6,1733,-42,0,-2,-44,-3,,-1,-3,10.03,"10,027","1,009",0,0,0,-0.69,,,,,
2023/7/5,1733,-20,0,0,-20,-2,,,-2,10.03,"10,027","1,016",0,0,0,-0.1,,,,,
2023/7/4,1733,-67,0,0,-67,-1,,,-1,10.03,"10,027","1,017",0,0,0,-2.31,,,,,
2023/7/3,1733,50,0,-2,48,1,,-1,3,10.03,"10,027","1,041",0,0,0,-2.71,,,,,
2023/7/31,1734,69,-1,0,68,1,-1,,1,14.92,"25,016","4,565",0,0,0,1.49,,,,,
2023/7/28,1734,-382,0,0,-382,-3,,,-3,14.92,"25,016","4,498",0,0,0,-1.7,7.11,3.17,0.82,5.46,29.45
2023/7/27,1734,-110,0,34,-76,-2,,3,-2,14.92,"25,016","4,576",0,0,0,-0.2,,,,,
2023/7/26,1734,-258,-1,7,-252,-1,-4,2,-1,14.92,"25,016","4,585",0,0,0,-0.69,,,,,
2023/7/25,1734,116,-1,9,124,1,-3,1,1,14.92,"25,016","4,617",0,0,0,0.26,,,,,
2023/7/24,1734,-265,-1,0,-266,-17,-2,,-17,14.92,"25,016","4,605",0,0,0,0.41,,,,,
2023/7/21,1734,-263,-1,-10,-274,-16,-1,-5,-16,14.92,"25,016","4,586",0,0,0,-1.14,7.12,3.47,0.82,5.52,29.64
2023/7/20,1734,-318,0,-17,-335,-15,,-4,-15,14.92,"25,016","4,639",0,0,0,-1.61,,,,,
2023/7/19,1734,-190,0,-8,-198,-14,,-3,-14,14.92,"25,016","4,715",0,0,0,2.66,,,,,
2023/7/18,1734,-726,0,-32,-758,-13,,-2,-13,14.92,"25,016","4,593",0,0,-100,1.06,,,,,
2023/7/17,1734,-543,0,-3,-546,-12,,-1,-12,14.92,"25,016","4,545",1,0.02,0,1.13,,,,,
2023/7/14,1734,-837,1,0,-836,-11,1,,-11,14.92,"25,016","4,494",0,0,0,-0.16,6.55,3.26,1.18,5.94,30.5
2023/7/13,1734,-642,0,-48,-690,-10,,-4,-10,14.92,"25,016","4,501",0,0,0,-0.62,,,,,
2023/7/12,1734,-284,2,-35,-317,-9,1,-3,-9,14.92,"25,016","4,529",0,0,0,-3,,,,,
2023/7/11,1734,-824,0,-19,-843,-8,,-2,-8,14.92,"25,016","4,669",0,0,0,-0.55,,,,,
2023/7/10,1734,-365,1,-3,-367,-7,5,-1,-7,14.92,"25,016","4,695",0,0,-100,0.04,,,,,
2023/7/7,1734,-367,2,2,-363,-6,4,1,-6,14.92,"25,016","4,693",1,0.02,-80,1.03,6.83,3.36,1.18,4.98,32.48
2023/7/6,1734,"-1,349",2,-3,"-1,350",-5,3,-1,-5,14.92,"25,016","4,645",5,0.11,-58.33,0.96,,,,,
2023/7/5,1734,-426,1,26,-399,-4,2,1,-4,14.92,"25,016","4,601",12,0.26,-25,2.95,,,,,
2023/7/4,1734,-726,1,-8,-733,-3,1,-1,-3,14.92,"25,016","4,469",16,0.36,-42.86,1.89,,,,,
2023/7/3,1734,-274,0,49,-225,-2,,2,-2,14.92,"25,016","4,386",28,0.64,-3.45,-0.9,,,,,
2023/7/31,1735,0,0,2,2,,,1,1,58.94,"58,584",88,0,0,0,0,,,,,
2023/7/28,1735,-1,0,0,-1,-1,,,-1,58.94,"58,584",88,0,0,0,0,1.06,2.47,0,0,84.28
2023/7/27,1735,3,0,0,3,1,,,1,58.94,"58,584",88,0,0,0,3.53,,,,,
2023/7/26,1735,-1,0,0,-1,-7,,,-7,58.94,"58,584",85,0,0,0,4.94,,,,,
2023/7/25,1735,-1,0,0,-1,-6,,,-6,58.94,"58,584",81,0,0,0,0,,,,,
2023/7/24,1735,-2,0,0,-2,-5,,,-5,58.94,"58,584",81,0,0,0,0,,,,,
2023/7/21,1735,-9,0,0,-9,-4,,,-4,58.94,"58,584",81,0,0,0,1.25,1.06,2.47,0,0,84.28
2023/7/20,1735,-4,0,-2,-6,-3,,-3,-3,58.94,"58,584",80,0,0,0,25,,,,,
2023/7/19,1735,-2,0,-3,-5,-2,,-2,-2,58.94,"58,584",64,0,0,0,12.28,,,,,
2023/7/18,1735,-1,0,-6,-7,-1,,-1,-1,58.94,"58,584",57,0,0,0,16.33,,,,,
2023/7/17,1735,0,0,0,0,,,,,58.94,"58,584",49,0,0,0,0,,,,,
2023/7/14,1735,0,0,0,0,,,,,58.94,"58,584",49,0,0,0,-2,1.06,2.47,0,0,84.27
2023/7/13,1735,13,0,0,13,1,,,1,58.94,"58,584",50,0,0,0,-5.66,,,,,
2023/7/12,1735,-3,0,-1,-4,-1,,-3,-1,58.94,"58,584",53,0,0,0,0,,,,,
2023/7/11,1735,4,0,-2,2,1,,-2,1,58.94,"58,584",53,0,0,0,8.16,,,,,
2023/7/10,1735,-4,0,-1,-5,-4,,-1,-4,58.94,"58,584",49,0,0,0,0,,,,,
2023/7/7,1735,-1,0,0,-1,-3,,,-3,58.94,"58,584",49,0,0,0,-9.26,1.06,2.47,0,0,84.26
2023/7/6,1735,-1,0,-2,-3,-2,,-1,-2,58.94,"58,584",54,0,0,0,0,,,,,
2023/7/5,1735,-3,0,0,-3,-1,,,-1,58.94,"58,584",54,0,0,0,0,,,,,
2023/7/4,1735,1,0,0,1,2,,,2,58.94,"58,584",54,0,0,0,0,,,,,
2023/7/3,1735,4,0,0,4,1,,,1,58.94,"58,584",54,0,0,0,-5.26,,,,,
2023/7/31,1736,-118,0,-83,-201,-2,,-4,-2,67.68,"205,503","3,240",12,0.37,33.33,-1.85,,,,,
2023/7/28,1736,-605,0,-127,-732,-1,,-3,-1,67.68,"205,503","3,301",9,0.27,-43.75,4.03,2.21,1.75,2.32,2.27,78.68
2023/7/27,1736,280,0,-23,257,3,,-2,3,67.68,"205,503","3,173",16,0.5,0,4,,,,,
2023/7/26,1736,"1,113",0,-3,"1,110",2,,-1,2,67.68,"205,503","3,051",0,0,0,-3.36,,,,,
2023/7/25,1736,118,0,1,119,1,,1,1,67.68,"205,503","3,157",0,0,0,-0.91,,,,,
2023/7/24,1736,-419,0,-60,-479,-1,,-2,-1,67.68,"205,503","3,186",0,0,0,1.95,,,,,
2023/7/21,1736,433,0,-43,390,2,,-1,3,67.68,"205,503","3,125",0,0,-100,-3.88,2.67,1.91,2.29,1.76,78.27
2023/7/20,1736,405,39,25,469,1,3,2,2,67.68,"205,503","3,251",55,1.69,-22.54,11.56,,,,,
2023/7/19,1736,-287,47,468,228,-2,2,1,1,67.68,"205,503","2,914",71,2.44,-11.25,17.74,,,,,
2023/7/18,1736,-271,65,-9,-215,-1,1,-4,-1,67.68,"205,503","2,475",80,3.23,-18.37,0.2,,,,,
2023/7/17,1736,538,0,-5,533,1,,-3,1,67.68,"205,503","2,470",98,3.97,-6.67,-2.33,,,,,
2023/7/14,1736,-131,0,-21,-152,-2,,-2,-2,62.97,"191,179","2,529",105,4.15,-8.7,-2.69,2.53,1.39,2.55,1.76,78.35
2023/7/13,1736,-40,0,-21,-61,-1,,-1,-1,62.97,"191,179","2,599",115,4.42,-11.54,-6.48,,,,,
2023/7/12,1736,660,0,34,694,1,,1,1,62.97,"191,179","2,779",130,4.68,5.69,-4.04,,,,,
2023/7/11,1736,-285,0,-261,-546,-8,,-1,-8,62.97,"191,179","2,896",123,4.25,-5.38,3.8,,,,,
2023/7/10,1736,-294,0,105,-189,-7,,1,-7,62.97,"191,179","2,790",130,4.66,2.36,3.07,,,,,
2023/7/7,1736,"-1,632",-25,-1,"-1,658",-6,-2,-1,-6,62.97,"191,179","2,707",127,4.69,-6.62,7.55,2.84,1.24,2.78,1.71,78.31
2023/7/6,1736,-580,-24,72,-532,-5,-1,2,-5,62.97,"191,179","2,517",136,5.4,36,8.82,,,,,
2023/7/5,1736,-135,0,57,-78,-4,,1,-4,62.97,"191,179","2,313",100,4.32,11.11,-0.43,,,,,
2023/7/4,1736,-24,-50,-15,-89,-3,-1,-2,-3,62.97,"191,179","2,323",90,3.87,2.27,0.87,,,,,
2023/7/3,1736,-126,0,-25,-151,-2,,-1,-2,62.97,"191,179","2,303",88,3.82,-6.38,-0.09,,,,,
2023/7/31,1737,-60,0,-17,-77,-1,,-1,-1,44.28,"88,565",374,0,0,0,-7.88,,,,,
2023/7/28,1737,9,0,0,9,12,,,8,44.28,"88,565",406,0,0,0,0.74,3.41,2.42,1.77,0.88,54.64
2023/7/27,1737,36,0,0,36,11,,,7,44.28,"88,565",403,0,0,0,1.77,,,,,
2023/7/26,1737,48,0,15,63,10,,2,6,44.28,"88,565",396,0,0,0,-0.25,,,,,
2023/7/25,1737,44,0,9,53,9,,1,5,44.28,"88,565",397,0,0,0,-1.24,,,,,
2023/7/24,1737,222,0,-10,212,8,,-1,4,44.28,"88,565",402,0,0,0,0.75,,,,,
2023/7/21,1737,72,0,5,77,7,,1,3,44.28,"88,565",399,0,0,0,-5,3.63,2.58,1.77,0.88,54.54
2023/7/20,1737,104,0,-11,93,6,,-4,2,44.28,"88,565",420,0,0,0,1.94,,,,,
2023/7/19,1737,14,0,-5,9,5,,-3,1,44.28,"88,565",412,0,0,0,-5.72,,,,,
2023/7/18,1737,4,0,-13,-9,4,,-2,-1,44.28,"88,565",437,0,0,0,-6.42,,,,,
2023/7/17,1737,134,0,-21,113,3,,-1,3,44.28,"88,565",467,0,0,0,-1.89,,,,,
2023/7/14,1737,68,0,0,68,2,,,2,44.28,"88,565",476,0,0,0,-11.69,3.83,2.31,1.77,1.37,54.01
2023/7/13,1737,62,0,-6,56,1,,-3,1,44.28,"88,565",539,0,0,0,-21.77,,,,,
2023/7/12,1737,-238,0,-21,-259,-1,,-2,-1,44.28,"88,565",689,0,0,0,1.62,,,,,
2023/7/11,1737,490,0,-37,453,10,,-1,5,44.28,"88,565",678,0,0,-100,134.6,,,,,
2023/7/10,1737,11,0,8,19,9,,1,4,44.28,"88,565",289,2,0.69,0,0.35,,,,,
2023/7/7,1737,107,0,-1,106,8,,-4,3,44.28,"88,565",288,2,0.69,0,0.7,3.66,2.34,2.15,0.88,54
2023/7/6,1737,94,0,-4,90,7,,-3,2,44.28,"88,565",286,2,0.7,0,-6.54,,,,,
2023/7/5,1737,22,0,-1,21,6,,-2,1,44.28,"88,565",306,2,0.65,0,-4.67,,,,,
2023/7/4,1737,53,0,-57,-4,5,,-1,-1,44.28,"88,565",321,2,0.62,0,0.63,,,,,
2023/7/3,1737,285,0,46,331,4,,2,4,44.28,"88,565",319,2,0.63,0,8.5,,,,,
2023/7/31,1742,11,0,0,11,5,,,5,24.58,"22,996","2,743",51,1.86,-21.54,-0.07,,,,,
2023/7/28,1742,4,0,0,4,4,,,4,24.58,"22,996","2,745",65,2.37,3.17,-0.11,4.93,2.46,5.1,1.06,67.72
2023/7/27,1742,7,0,0,7,3,,,3,24.58,"22,996","2,748",63,2.29,-11.27,0.77,,,,,
2023/7/26,1742,8,0,0,8,2,,,2,24.58,"22,996","2,727",71,2.6,-5.33,0.22,,,,,
2023/7/25,1742,2,0,0,2,1,,,1,24.58,"22,996","2,721",75,2.76,-14.77,0,,,,,
2023/7/24,1742,-12,0,-16,-28,-8,,-2,-8,24.58,"22,996","2,721",88,3.23,-12,0.11,,,,,
2023/7/21,1742,-7,0,-8,-15,-7,,-1,-7,24.58,"22,996","2,718",100,3.68,-4.76,-1.06,4.94,2.46,5.06,1.06,67.72
2023/7/20,1742,-1,0,0,-1,-6,,,-6,24.58,"22,996","2,747",105,3.82,-8.7,-0.54,,,,,
2023/7/19,1742,-28,0,0,-28,-5,,,-5,24.58,"22,996","2,762",115,4.16,-4.17,-0.93,,,,,
2023/7/18,1742,-43,0,0,-43,-4,,,-4,24.58,"22,996","2,788",120,4.3,-1.64,-0.96,,,,,
2023/7/17,1742,-5,0,0,-5,-3,,,-3,24.58,"22,996","2,815",122,4.33,-1.61,0,,,,,
2023/7/14,1742,-16,0,0,-16,-2,,,-2,24.58,"22,996","2,815",124,4.4,0,0.04,5.35,2.01,5.04,1.06,67.72
2023/7/13,1742,-36,0,-3,-39,-1,,-1,-1,24.58,"22,996","2,814",124,4.41,0,-1.23,,,,,
2023/7/12,1742,38,0,0,38,3,,,3,24.58,"22,996","2,849",124,4.35,0,0.64,,,,,
2023/7/11,1742,117,0,0,117,2,,,2,24.58,"22,996","2,831",124,4.38,-25.75,-0.74,,,,,
2023/7/10,1742,12,0,0,12,1,,,1,24.58,"22,996","2,852",167,5.86,0,1.24,,,,,
2023/7/7,1742,-3,0,0,-3,-1,,,-1,24.58,"22,996","2,817",167,5.93,-4.57,-0.28,5.53,2.54,4.96,2.13,66.6
2023/7/6,1742,3,0,0,3,4,,,4,24.58,"22,996","2,825",175,6.19,0,0.11,,,,,
2023/7/5,1742,18,0,0,18,3,,,3,24.58,"22,996","2,822",175,6.2,-2.23,0.68,,,,,
2023/7/4,1742,3,0,0,3,2,,,2,24.58,"22,996","2,803",179,6.39,-0.56,-0.95,,,,,
2023/7/3,1742,25,0,0,25,1,,,1,24.58,"22,996","2,830",180,6.36,-1.1,0.28,,,,,
2023/7/31,1752,-195,0,4,-191,-1,,1,-1,11.21,"11,320","3,668",75,2.04,-1.32,1.92,,,,,
2023/7/28,1752,500,0,0,500,2,,,2,11.21,"11,320","3,599",76,2.11,11.76,-2.47,2.51,1.47,2.8,2.45,57.79
2023/7/27,1752,257,0,0,257,1,,,1,11.21,"11,320","3,690",68,1.84,13.33,-2.28,,,,,
2023/7/26,1752,-383,0,-2,-385,-2,,-1,-2,11.21,"11,320","3,776",60,1.59,-13.04,1.31,,,,,
2023/7/25,1752,-285,0,0,-285,-1,,,-1,11.21,"11,320","3,727",69,1.85,0,3.44,,,,,
2023/7/24,1752,52,0,-2,50,1,,-1,1,11.21,"11,320","3,603",69,1.92,18.97,6.03,,,,,
2023/7/21,1752,-83,0,0,-83,-1,,,-1,11.21,"11,320","3,398",58,1.71,-7.94,0.41,2.76,1.39,3.51,2.41,56.76
2023/7/20,1752,152,0,5,157,2,,1,2,11.21,"11,320","3,384",63,1.86,6.78,-1.46,,,,,
