證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
1101 台泥,2023/3/31,1101,"1,843",-590,-144,"1,109",1,-5,-4,1,7.89,"564,677","13,199",308,2.33,55.56,-0.32,2.73,1.53,1,1.04,58.73
1101 台泥,2023/3/30,1101,"-2,829","-1,483",-381,"-4,693",-5,-4,-3,-4,7.89,"564,677","13,241",198,1.5,0,0.95,,,,,
1101 台泥,2023/3/29,1101,-256,-2,-34,-292,-4,-3,-2,-3,7.89,"564,677","13,116",0,0,0,0.56,,,,,
1101 台泥,2023/3/28,1101,"-2,937",-847,-245,"-4,029",-3,-2,-1,-2,7.89,"564,677","13,043",0,0,0,0.63,,,,,
1101 台泥,2023/3/27,1101,"-3,851",-381,100,"-4,132",-2,-1,3,-1,7.89,"564,677","12,961",0,0,-100,-2,,,,,
1101 台泥,2023/3/24,1101,-386,735,68,417,-1,5,2,5,7.89,"564,677","13,226",10,0.08,-97.07,0.27,,,,,
1101 台泥,2023/3/23,1101,"4,618",281,62,"4,960",5,4,1,4,7.89,"564,677","13,190",341,2.59,-9.79,1.1,,,,,
1101 台泥,2023/3/22,1101,"1,883","3,908",-13,"5,778",4,3,-1,3,7.89,"564,677","13,047",378,2.9,9.57,-0.02,,,,,
1101 台泥,2023/3/21,1101,"1,812",231,47,"2,090",3,2,2,2,7.89,"564,677","13,050",345,2.64,-5.48,1.98,,,,,
1101 台泥,2023/3/20,1101,595,"1,745",31,"2,371",2,1,1,1,7.89,"564,677","12,796",365,2.85,-0.54,2.99,,,,,
1101 台泥,2023/3/17,1101,"2,643","-5,247",0,"-2,604",1,-1,,-2,7.89,"564,677","12,425",367,2.95,-24.33,3.65,2.78,1.49,1.07,1.01,58.81
1101 台泥,2023/3/16,1101,"-3,655","1,404",13,"-2,238",-1,3,1,-1,7.89,"564,677","11,988",485,4.05,-10.85,-0.98,,,,,
1101 台泥,2023/3/15,1101,763,"1,476",-988,"1,250",1,2,-1,1,7.89,"564,677","12,107",544,4.49,-0.91,3.45,,,,,
1101 台泥,2023/3/14,1101,"-5,229","2,905",209,"-2,115",-5,1,1,-5,7.89,"564,677","11,703",549,4.69,-3.17,2.42,,,,,
1101 台泥,2023/3/13,1101,-707,-253,-85,"-1,044",-4,-3,-1,-4,7.89,"564,677","11,427",567,4.96,-2.74,-0.48,,,,,
1101 台泥,2023/3/10,1101,"-4,332","-1,286",3,"-5,615",-3,-2,1,-3,7.89,"564,677","11,482",583,5.08,5.81,-2.04,2.78,1.49,1.1,1,59.1
1101 台泥,2023/3/9,1101,"-7,586",-1,-47,"-7,633",-2,-1,-1,-2,7.89,"564,677","11,721",551,4.7,-4.34,-1.48,,,,,
1101 台泥,2023/3/8,1101,"-10,689",17,274,"-10,398",-1,3,3,-1,7.89,"564,677","11,897",576,4.84,-9.86,1.85,,,,,
1101 台泥,2023/3/7,1101,"1,294",53,234,"1,581",1,2,2,1,7.89,"564,677","11,681",639,5.47,-6.99,-0.9,,,,,
1101 台泥,2023/3/6,1101,-420,4,287,-129,-5,1,1,-5,7.89,"564,677","11,787",687,5.83,-1.72,-0.49,,,,,
1101 台泥,2023/3/3,1101,"-4,452",-109,-516,"-5,077",-4,-1,-4,-4,7.89,"564,677","11,845",699,5.9,-6.55,-1.04,2.77,1.51,1.07,1.01,59.52
1101 台泥,2023/3/2,1101,"-4,937","2,012",-408,"-3,332",-3,3,-3,-3,7.89,"564,677","11,970",748,6.25,0.67,4.33,,,,,
1101 台泥,2023/3/1,1101,"-15,702","1,256",-304,"-14,750",-2,2,-2,-2,7.89,"564,677","11,473",743,6.48,-9.5,12.63,,,,,
1102 亞泥,2023/3/31,1102,-304,191,-142,-254,-10,1,-2,-3,27.37,"970,385",538,2,0.37,0,0.19,1.78,1.39,0.67,0.56,79.65
1102 亞泥,2023/3/30,1102,"-1,169",-17,-139,"-1,324",-9,-1,-1,-2,27.37,"970,385",537,2,0.37,0,-1.1,,,,,
1102 亞泥,2023/3/29,1102,-510,17,34,-460,-8,2,3,-1,27.37,"970,385",543,2,0.37,0,-0.91,,,,,
1102 亞泥,2023/3/28,1102,-105,131,40,66,-7,1,2,1,27.37,"970,385",548,2,0.36,0,-0.54,,,,,
1102 亞泥,2023/3/27,1102,-488,-8,6,-490,-6,-1,1,-7,27.37,"970,385",551,2,0.36,0,10.2,,,,,
1102 亞泥,2023/3/24,1102,-903,42,-135,-996,-5,5,-1,-6,27.37,"970,385",500,2,0.4,0,-0.2,,,,,
1102 亞泥,2023/3/23,1102,-472,265,69,-138,-4,4,6,-5,27.37,"970,385",501,2,0.4,0,1.42,,,,,
1102 亞泥,2023/3/22,1102,"-1,069",189,86,-794,-3,3,5,-4,27.37,"970,385",494,2,0.4,0,0.82,,,,,
1102 亞泥,2023/3/21,1102,-652,65,35,-552,-2,2,4,-3,27.37,"970,385",490,2,0.41,0,-4.67,,,,,
1102 亞泥,2023/3/20,1102,"-1,009",202,104,-703,-1,1,3,-2,27.37,"970,385",514,2,0.39,-66.67,1.78,,,,,
1102 亞泥,2023/3/17,1102,56,"-3,118",186,"-2,876",3,-1,2,-1,27.37,"970,385",505,6,1.19,200,2.23,1.75,1.44,0.67,0.64,79.57
1102 亞泥,2023/3/16,1102,37,437,146,620,2,12,1,2,27.37,"970,385",494,2,0.4,0,-1,,,,,
1102 亞泥,2023/3/15,1102,498,288,-136,650,1,11,-1,1,27.37,"970,385",499,2,0.4,0,-4.77,,,,,
1102 亞泥,2023/3/14,1102,-918,573,68,-277,-1,10,9,-1,27.37,"970,385",524,2,0.38,-50,-0.38,,,,,
1102 亞泥,2023/3/13,1102,17,959,199,"1,175",1,9,8,1,27.37,"970,385",526,4,0.76,-33.33,0,,,,,
1102 亞泥,2023/3/10,1102,"-2,602","1,169",295,"-1,138",-3,8,7,-3,27.37,"970,385",526,6,1.14,-14.29,-2.77,1.78,1.41,0.69,0.62,79.57
1102 亞泥,2023/3/9,1102,"-1,771",308,142,"-1,322",-2,7,6,-2,27.37,"970,385",541,7,1.29,40,-1.28,,,,,
1102 亞泥,2023/3/8,1102,"-6,039",356,191,"-5,492",-1,6,5,-1,27.37,"970,385",548,5,0.91,0,28.64,,,,,
1102 亞泥,2023/3/7,1102,189,472,177,838,1,5,4,3,27.37,"970,385",426,5,1.17,0,0.24,,,,,
1102 亞泥,2023/3/6,1102,-787,601,333,147,-4,4,3,2,27.37,"970,385",425,5,1.18,-16.67,0,,,,,
1102 亞泥,2023/3/3,1102,-103,247,41,185,-3,3,2,1,27.37,"970,385",425,6,1.41,0,0.95,1.79,1.41,0.62,0.69,79.77
1102 亞泥,2023/3/2,1102,-718,397,118,-203,-2,2,1,-2,27.37,"970,385",421,6,1.43,-14.29,0.24,,,,,
1102 亞泥,2023/3/1,1102,-694,217,-55,-532,-1,1,-1,-1,27.37,"970,385",420,7,1.67,0,3.19,,,,,
1103 嘉泥,2023/3/31,1103,1,0,0,1,1,,,1,17.15,"132,871","1,301",0,0,0,0.46,2.95,1.51,1.07,1.16,74.37
1103 嘉泥,2023/3/30,1103,-6,0,1,-5,-5,,1,-5,17.15,"132,871","1,295",0,0,0,1.73,,,,,
1103 嘉泥,2023/3/29,1103,-14,0,0,-14,-4,,,-4,17.15,"132,871","1,273",0,0,0,-0.55,,,,,
1103 嘉泥,2023/3/28,1103,-40,0,0,-40,-3,,,-3,17.15,"132,871","1,280",0,0,0,1.35,,,,,
1103 嘉泥,2023/3/27,1103,-6,0,0,-6,-2,,,-2,17.15,"132,871","1,263",0,0,0,-0.39,,,,,
1103 嘉泥,2023/3/24,1103,-50,0,0,-50,-1,,,-1,17.15,"132,871","1,268",0,0,-100,-0.39,,,,,
1103 嘉泥,2023/3/23,1103,40,0,-4,36,3,,-1,3,17.15,"132,871","1,273",2,0.16,-33.33,0.47,,,,,
1103 嘉泥,2023/3/22,1103,56,0,0,56,2,,,2,17.15,"132,871","1,267",3,0.24,0,-1.25,,,,,
1103 嘉泥,2023/3/21,1103,23,0,0,23,1,,,1,17.15,"132,871","1,283",3,0.23,-25,0.16,,,,,
1103 嘉泥,2023/3/20,1103,-18,0,-3,-21,-1,,-1,-1,17.15,"132,871","1,281",4,0.31,33.33,1.99,,,,,
1103 嘉泥,2023/3/17,1103,78,0,4,82,1,,1,1,17.15,"132,871","1,256",3,0.24,50,-0.4,2.99,1.53,0.99,1.16,74.24
1103 嘉泥,2023/3/16,1103,-82,0,-24,-106,-3,,-6,-3,17.15,"132,871","1,261",2,0.16,0,-3.89,,,,,
1103 嘉泥,2023/3/15,1103,-82,0,-42,-124,-2,,-5,-2,17.15,"132,871","1,312",2,0.15,-33.33,0.38,,,,,
1103 嘉泥,2023/3/14,1103,-38,0,-11,-49,-1,,-4,-1,17.15,"132,871","1,307",3,0.23,50,-0.31,,,,,
1103 嘉泥,2023/3/13,1103,149,0,-12,137,1,,-3,1,17.15,"132,871","1,311",2,0.15,0,-1.28,,,,,
1103 嘉泥,2023/3/10,1103,-115,0,-3,-118,-2,,-2,-2,17.15,"132,871","1,328",2,0.15,0,1.37,2.91,1.59,0.97,1.04,74.37
1103 嘉泥,2023/3/9,1103,-5,0,-28,-33,-1,,-1,-1,17.15,"132,871","1,310",2,0.15,0,-1.06,,,,,
1103 嘉泥,2023/3/8,1103,10,0,44,54,3,,3,3,17.15,"132,871","1,324",2,0.15,100,-0.53,,,,,
1103 嘉泥,2023/3/7,1103,61,0,6,67,2,,2,2,17.15,"132,871","1,331",1,0.08,-66.67,-1.63,,,,,
1103 嘉泥,2023/3/6,1103,47,0,48,95,1,,1,1,17.15,"132,871","1,353",3,0.22,0,-1.6,,,,,
1103 嘉泥,2023/3/3,1103,-107,0,-23,-130,-2,,-2,-2,17.15,"132,871","1,375",3,0.22,-25,-4.25,2.82,1.68,0.88,1.04,74.54
1103 嘉泥,2023/3/2,1103,-45,0,-38,-83,-1,,-1,-1,17.15,"132,871","1,436",4,0.28,33.33,0.56,,,,,
1103 嘉泥,2023/3/1,1103,136,0,22,158,1,,1,1,17.15,"132,871","1,428",3,0.21,-81.25,-0.21,,,,,
1104 環泥,2023/3/31,1104,911,0,133,"1,044",1,,2,1,24.16,"157,901","1,282",8,0.62,-11.11,-9.21,3.47,2.3,1.34,1.53,69.91
1104 環泥,2023/3/30,1104,-183,0,78,-105,-1,,1,-1,24.16,"157,901","1,412",9,0.64,0,0.64,,,,,
1104 環泥,2023/3/29,1104,797,0,-1,796,1,,-2,1,24.16,"157,901","1,403",9,0.64,0,-11.2,,,,,
1104 環泥,2023/3/28,1104,-111,0,-44,-156,-1,,-1,-1,24.16,"157,901","1,580",9,0.57,12.5,-14.55,,,,,
1104 環泥,2023/3/27,1104,806,0,3,809,3,,4,3,24.16,"157,901","1,849",8,0.43,0,-19.71,,,,,
1104 環泥,2023/3/24,1104,140,0,59,199,2,,3,2,24.16,"157,901","2,303",8,0.35,0,-1.2,,,,,
1104 環泥,2023/3/23,1104,309,0,11,320,1,,2,1,24.16,"157,901","2,331",8,0.34,0,1.13,,,,,
1104 環泥,2023/3/22,1104,-111,0,20,-91,-1,,1,-1,24.16,"157,901","2,305",8,0.35,-57.89,-9.86,,,,,
1104 環泥,2023/3/21,1104,498,0,-4,494,1,,-1,1,24.16,"157,901","2,557",19,0.74,0,-0.93,,,,,
1104 環泥,2023/3/20,1104,-236,0,32,-204,-1,,1,-1,24.16,"157,901","2,581",19,0.74,0,-2.46,,,,,
1104 環泥,2023/3/17,1104,"1,013",0,-37,976,1,,-7,1,24.16,"157,901","2,646",19,0.72,5.56,10.39,2.81,2.31,1.31,1.23,70.49
1104 環泥,2023/3/16,1104,-605,0,-40,-645,-1,,-6,-1,24.16,"157,901","2,397",18,0.75,0,-0.42,,,,,
1104 環泥,2023/3/15,1104,911,0,-37,874,3,,-5,2,24.16,"157,901","2,407",18,0.75,28.57,6.5,,,,,
1104 環泥,2023/3/14,1104,471,0,-31,440,2,,-4,1,24.16,"157,901","2,260",14,0.62,7.69,0.4,,,,,
1104 環泥,2023/3/13,1104,117,0,-202,-85,1,,-3,-2,24.16,"157,901","2,251",13,0.58,-7.14,3.78,,,,,
1104 環泥,2023/3/10,1104,-271,0,-28,-299,-1,,-2,-1,24.16,"157,901","2,169",14,0.65,0,-0.69,2.87,2.53,1.32,1.22,70.33
1104 環泥,2023/3/9,1104,171,0,-8,163,6,,-1,6,24.16,"157,901","2,184",14,0.64,0,-0.77,,,,,
1104 環泥,2023/3/8,1104,216,0,24,240,5,,3,5,24.16,"157,901","2,201",14,0.64,0,-0.77,,,,,
1104 環泥,2023/3/7,1104,101,0,2,103,4,,2,4,24.16,"157,901","2,218",14,0.63,0,-0.27,,,,,
1104 環泥,2023/3/6,1104,44,0,45,89,3,,1,3,24.16,"157,901","2,224",14,0.63,-12.5,-4.01,,,,,
1104 環泥,2023/3/3,1104,40,0,-1,39,2,,-4,2,24.16,"157,901","2,317",16,0.69,-5.88,0.22,2.99,2.43,1.45,1.07,70.29
1104 環泥,2023/3/2,1104,42,0,-9,33,1,,-3,1,24.16,"157,901","2,312",17,0.74,0,-0.47,,,,,
1104 環泥,2023/3/1,1104,-185,0,-49,-234,-1,,-2,-1,24.16,"157,901","2,323",17,0.73,0,-1.57,,,,,
1108 幸福,2023/3/31,1108,470,0,0,470,3,,,3,3.95,"16,006","2,197",4,0.18,0,2,1.49,0.9,1.07,0.92,77.72
1108 幸福,2023/3/30,1108,359,0,0,359,2,,,2,3.95,"16,006","2,154",4,0.19,-20,10.18,,,,,
1108 幸福,2023/3/29,1108,129,0,0,129,1,,,1,3.95,"16,006","1,955",5,0.26,-16.67,-3.74,,,,,
1108 幸福,2023/3/28,1108,-256,0,0,-256,-1,,,-1,3.95,"16,006","2,031",6,0.3,-64.71,-2.5,,,,,
1108 幸福,2023/3/27,1108,735,0,0,735,1,,,1,3.95,"16,006","2,083",17,0.82,0,-13.6,,,,,
1108 幸福,2023/3/24,1108,-174,0,0,-174,-1,,,-1,3.95,"16,006","2,411",17,0.71,0,-2.15,,,,,
1108 幸福,2023/3/23,1108,92,0,0,92,3,,,3,3.95,"16,006","2,464",17,0.69,-52.78,6.12,,,,,
1108 幸福,2023/3/22,1108,379,0,0,379,2,,,2,3.95,"16,006","2,322",36,1.55,-41.94,0.74,,,,,
1108 幸福,2023/3/21,1108,399,0,0,399,1,,,1,3.95,"16,006","2,305",62,2.69,58.97,-3.03,,,,,
1108 幸福,2023/3/20,1108,-190,0,0,-190,-1,,,-1,3.95,"16,006","2,377",39,1.64,85.71,4.85,,,,,
1108 幸福,2023/3/17,1108,45,0,-1,44,1,,-5,1,3.95,"16,006","2,267",21,0.93,200,1.8,1.43,0.84,0.89,0.92,77.71
1108 幸福,2023/3/16,1108,-89,0,-32,-121,-1,,-4,-1,3.95,"16,006","2,227",7,0.31,0,1.41,,,,,
1108 幸福,2023/3/15,1108,37,0,-1,36,4,,-3,4,3.95,"16,006","2,196",7,0.32,0,11.36,,,,,
1108 幸福,2023/3/14,1108,160,0,-4,156,3,,-2,3,3.95,"16,006","1,972",7,0.35,0,-1,,,,,
1108 幸福,2023/3/13,1108,81,0,-13,68,2,,-1,2,3.95,"16,006","1,992",7,0.35,16.67,-4.55,,,,,
1108 幸福,2023/3/10,1108,40,0,4,44,1,,1,1,3.95,"16,006","2,087",6,0.29,-25,-2.16,1.67,1.12,0.89,0.7,77.72
1108 幸福,2023/3/9,1108,-86,0,-10,-96,-1,,-1,-1,3.95,"16,006","2,133",8,0.38,-11.11,-1.57,,,,,
1108 幸福,2023/3/8,1108,69,0,15,84,4,,1,4,3.95,"16,006","2,167",9,0.42,0,-1.14,,,,,
1108 幸福,2023/3/7,1108,27,0,0,27,3,,,3,3.95,"16,006","2,192",9,0.41,-78.05,-5.19,,,,,
1108 幸福,2023/3/6,1108,356,0,-10,346,2,,-3,2,3.95,"16,006","2,312",41,1.77,-16.33,-5.05,,,,,
1108 幸福,2023/3/3,1108,39,0,-1,38,1,,-2,1,3.95,"16,006","2,435",49,2.01,113.04,-5.22,1.34,1.24,0.89,0.7,77.72
1108 幸福,2023/3/2,1108,-160,0,-6,-166,-2,,-1,-2,3.95,"16,006","2,569",23,0.9,35.29,-15.55,,,,,
1108 幸福,2023/3/1,1108,-161,0,51,-110,-1,,1,-1,3.95,"16,006","3,042",17,0.56,6.25,-0.2,,,,,
1109 信大,2023/3/31,1109,-80,0,-10,-90,-2,,-1,-1,36.37,"124,089","1,272",0,0,0,0,2.35,3.22,1.23,3.45,73.8
1109 信大,2023/3/30,1109,-7,0,10,3,-1,,1,1,36.37,"124,089","1,272",0,0,0,0,,,,,
1109 信大,2023/3/29,1109,0,0,0,0,,,,,36.37,"124,089","1,272",0,0,0,0,,,,,
1109 信大,2023/3/28,1109,-50,0,0,-50,-1,,,-1,36.37,"124,089","1,272",0,0,0,0,,,,,
1109 信大,2023/3/27,1109,2,0,0,2,5,,,5,36.37,"124,089","1,272",0,0,0,0.08,,,,,
1109 信大,2023/3/24,1109,10,0,0,10,4,,,4,36.37,"124,089","1,271",0,0,0,-1.24,,,,,
1109 信大,2023/3/23,1109,6,0,0,6,3,,,3,36.37,"124,089","1,287",0,0,0,0,,,,,
1109 信大,2023/3/22,1109,15,0,0,15,2,,,2,36.37,"124,089","1,287",0,0,0,0.08,,,,,
1109 信大,2023/3/21,1109,93,0,0,93,1,,,1,36.37,"124,089","1,286",0,0,0,0.16,,,,,
1109 信大,2023/3/20,1109,-55,0,0,-55,-1,,,-1,36.37,"124,089","1,284",0,0,0,-0.08,,,,,
1109 信大,2023/3/17,1109,13,0,-2,11,1,,-7,1,36.37,"124,089","1,285",0,0,0,1.82,2.32,3.34,1.45,3.18,73.94
1109 信大,2023/3/16,1109,-36,0,-7,-43,-6,,-6,-6,36.37,"124,089","1,262",0,0,0,0,,,,,
1109 信大,2023/3/15,1109,-27,0,-18,-45,-5,,-5,-5,36.37,"124,089","1,262",0,0,0,-1.48,,,,,
1109 信大,2023/3/14,1109,-7,0,-4,-11,-4,,-4,-4,36.37,"124,089","1,281",0,0,0,0,,,,,
1109 信大,2023/3/13,1109,-46,0,-6,-52,-3,,-3,-3,36.37,"124,089","1,281",0,0,0,0,,,,,
1109 信大,2023/3/10,1109,-100,0,-10,-110,-2,,-2,-2,36.37,"124,089","1,281",0,0,0,-0.7,2.31,3.34,1.45,3.21,73.94
1109 信大,2023/3/9,1109,-2,0,-10,-12,-1,,-1,-1,36.37,"124,089","1,290",0,0,0,0.08,,,,,
1109 信大,2023/3/8,1109,2,0,13,15,4,,3,4,36.37,"124,089","1,289",0,0,0,-0.77,,,,,
1109 信大,2023/3/7,1109,6,0,2,8,3,,2,3,36.37,"124,089","1,299",0,0,0,0.08,,,,,
1109 信大,2023/3/6,1109,4,0,31,35,2,,1,2,36.37,"124,089","1,298",0,0,0,0,,,,,
1109 信大,2023/3/3,1109,3,0,-1,2,1,,-4,1,36.37,"124,089","1,298",0,0,0,0.08,2.31,3.34,1.45,3.2,74.01
1109 信大,2023/3/2,1109,-51,0,-4,-55,-6,,-3,-6,36.37,"124,089","1,297",0,0,0,0.39,,,,,
1109 信大,2023/3/1,1109,-20,0,-13,-33,-5,,-2,-5,36.37,"124,089","1,292",0,0,0,1.25,,,,,
1110 東泥,2023/3/31,1110,2,0,0,2,2,,,4,34.67,"198,309","3,778",0,0,0,-0.05,0.99,0.71,0.73,0.16,93.04
1110 東泥,2023/3/30,1110,1,0,0,1,1,,,3,34.67,"198,309","3,780",0,0,0,-0.03,,,,,
1110 東泥,2023/3/29,1110,0,0,2,2,,,1,2,34.67,"198,309","3,781",0,0,0,-1.43,,,,,
1110 東泥,2023/3/28,1110,5,0,0,5,1,,,1,34.67,"198,309","3,836",0,0,0,-0.47,,,,,
1110 東泥,2023/3/27,1110,-1,0,0,-1,-1,,,-1,34.67,"198,309","3,854",0,0,0,-0.31,,,,,
1110 東泥,2023/3/24,1110,2,0,0,2,4,,,4,34.67,"198,309","3,866",0,0,0,-0.72,,,,,
1110 東泥,2023/3/23,1110,18,0,0,18,3,,,3,34.67,"198,309","3,894",0,0,0,-0.33,,,,,
1110 東泥,2023/3/22,1110,6,0,0,6,2,,,2,34.67,"198,309","3,907",0,0,0,-1.36,,,,,
1110 東泥,2023/3/21,1110,1,0,93,94,1,,1,1,34.67,"198,309","3,961",0,0,0,-0.85,,,,,
1110 東泥,2023/3/20,1110,-2,0,0,-2,-1,,,-1,34.67,"198,309","3,995",0,0,0,0,,,,,
1110 東泥,2023/3/17,1110,6,0,-2,4,3,,-4,1,34.67,"198,309","3,995",0,0,0,-0.42,0.99,0.71,0.73,0.16,93.04
1110 東泥,2023/3/16,1110,1,0,-2,-1,2,,-3,-1,34.67,"198,309","4,012",0,0,0,0,,,,,
1110 東泥,2023/3/15,1110,4,0,-1,3,1,,-2,1,34.67,"198,309","4,012",0,0,0,-0.69,,,,,
1110 東泥,2023/3/14,1110,-4,0,-4,-8,-5,,-1,-3,34.67,"198,309","4,040",0,0,-100,-0.2,,,,,
1110 東泥,2023/3/13,1110,-7,0,0,-7,-4,,,-2,34.67,"198,309","4,048",2,0.05,0,-0.07,,,,,
1110 東泥,2023/3/10,1110,-20,0,-4,-24,-3,,-1,-1,34.67,"198,309","4,051",2,0.05,0,-0.1,1.03,0.71,0.73,0.16,92.95
1110 東泥,2023/3/9,1110,-1,0,3,2,-2,,1,1,34.67,"198,309","4,055",0,0,0,-1.24,,,,,
1110 東泥,2023/3/8,1110,-20,0,0,-20,-1,,,-1,34.67,"198,309","4,106",0,0,0,0.37,,,,,
1110 東泥,2023/3/7,1110,0,0,0,0,,,,,34.67,"198,309","4,091",0,0,0,-0.17,,,,,
1110 東泥,2023/3/6,1110,-4,0,0,-4,-1,,,-1,34.67,"198,309","4,098",0,0,0,-0.15,,,,,
1110 東泥,2023/3/3,1110,0,0,31,31,,,2,2,34.67,"198,309","4,104",0,0,0,-0.02,1.05,0.71,0.73,0.16,92.9
1110 東泥,2023/3/2,1110,-8,0,15,7,-2,,1,1,34.67,"198,309","4,105",0,0,0,-0.75,,,,,
1110 東泥,2023/3/1,1110,-9,0,-10,-19,-1,,-2,-1,34.67,"198,309","4,136",0,0,0,0,,,,,
1201 味全,2023/3/31,1201,-127,0,1,-126,-10,,1,-10,14.55,"73,648","1,323",0,0,0,1.69,3.52,1.91,1.73,0.83,60.95
1201 味全,2023/3/30,1201,-231,0,0,-231,-9,,,-9,14.55,"73,648","1,301",0,0,0,0,,,,,
1201 味全,2023/3/29,1201,-203,0,0,-203,-8,,,-8,14.55,"73,648","1,301",0,0,0,0.93,,,,,
1201 味全,2023/3/28,1201,-191,0,0,-191,-7,,,-7,14.55,"73,648","1,289",0,0,0,0.08,,,,,
1201 味全,2023/3/27,1201,-100,0,0,-100,-6,,,-6,14.55,"73,648","1,288",0,0,0,0.23,,,,,
1201 味全,2023/3/24,1201,-99,0,0,-99,-5,,,-5,14.55,"73,648","1,285",0,0,0,-0.77,,,,,
1201 味全,2023/3/23,1201,-34,0,0,-34,-4,,,-4,14.55,"73,648","1,295",0,0,0,-2.12,,,,,
1201 味全,2023/3/22,1201,-94,0,-1,-95,-3,,-2,-3,14.55,"73,648","1,323",0,0,0,-5.63,,,,,
1201 味全,2023/3/21,1201,-83,0,-13,-96,-2,,-1,-2,14.55,"73,648","1,402",0,0,0,1.15,,,,,
1201 味全,2023/3/20,1201,-41,0,0,-41,-1,,,-1,14.55,"73,648","1,386",0,0,0,0.29,,,,,
1201 味全,2023/3/17,1201,318,0,-1,317,1,,-4,1,14.55,"73,648","1,382",0,0,0,-1.07,3.54,1.81,2.16,0.5,60.96
1201 味全,2023/3/16,1201,-47,0,-2,-49,-1,,-3,-2,14.55,"73,648","1,397",0,0,0,1.9,,,,,
1201 味全,2023/3/15,1201,3,0,-33,-30,4,,-2,-1,14.55,"73,648","1,371",0,0,0,0,,,,,
1201 味全,2023/3/14,1201,83,0,-8,75,3,,-1,3,14.55,"73,648","1,371",0,0,0,0,,,,,
1201 味全,2023/3/13,1201,161,0,3,164,2,,1,2,14.55,"73,648","1,371",0,0,0,0.73,,,,,
1201 味全,2023/3/10,1201,10,0,-4,6,1,,-1,1,14.55,"73,648","1,361",0,0,0,-7.67,3.62,1.7,2.16,0.5,60.95
1201 味全,2023/3/9,1201,-109,0,19,-90,-1,,5,-1,14.55,"73,648","1,474",0,0,0,-3.22,,,,,
1201 味全,2023/3/8,1201,45,0,25,70,3,,4,3,14.55,"73,648","1,523",0,0,0,-1.55,,,,,
1201 味全,2023/3/7,1201,122,0,6,128,2,,3,2,14.55,"73,648","1,547",0,0,0,-0.13,,,,,
1201 味全,2023/3/6,1201,34,0,42,76,1,,2,1,14.55,"73,648","1,549",0,0,0,1.97,,,,,
1201 味全,2023/3/3,1201,-171,0,1,-170,-3,,1,-3,14.55,"73,648","1,519",0,0,0,12.02,3.53,1.9,2.01,0.5,60.94
1201 味全,2023/3/2,1201,-2,0,-7,-9,-2,,-3,-2,14.55,"73,648","1,356",0,0,0,-1.02,,,,,
1201 味全,2023/3/1,1201,-314,0,-26,-340,-1,,-2,-1,14.55,"73,648","1,370",0,0,-100,4.1,,,,,
1203 味王,2023/3/31,1203,4,0,0,4,7,,,7,28.84,"69,226",62,0,0,0,0,1.88,1.78,1.78,1.49,85.11
1203 味王,2023/3/30,1203,7,0,0,7,6,,,6,28.84,"69,226",62,0,0,0,-1.59,,,,,
1203 味王,2023/3/29,1203,5,0,0,5,5,,,5,28.84,"69,226",63,0,0,0,0,,,,,
1203 味王,2023/3/28,1203,3,0,0,3,4,,,4,28.84,"69,226",63,0,0,0,3.28,,,,,
1203 味王,2023/3/27,1203,2,0,0,2,3,,,3,28.84,"69,226",61,0,0,0,0,,,,,
1203 味王,2023/3/24,1203,3,0,0,3,2,,,2,28.84,"69,226",61,0,0,0,0,,,,,
1203 味王,2023/3/23,1203,9,0,0,9,1,,,1,28.84,"69,226",61,0,0,0,0,,,,,
1203 味王,2023/3/22,1203,0,0,0,0,,,,,28.84,"69,226",61,0,0,0,0,,,,,
1203 味王,2023/3/21,1203,13,0,0,13,2,,,2,28.84,"69,226",61,0,0,0,-4.69,,,,,
1203 味王,2023/3/20,1203,1,0,0,1,1,,,1,28.84,"69,226",64,0,0,0,-4.48,,,,,
1203 味王,2023/3/17,1203,-1,0,0,-1,-4,,,-5,28.84,"69,226",67,0,0,0,0,1.88,1.78,1.78,1.49,85.02
1203 味王,2023/3/16,1203,-11,0,0,-11,-3,,,-4,28.84,"69,226",67,0,0,0,9.84,,,,,
1203 味王,2023/3/15,1203,-18,0,0,-18,-2,,,-3,28.84,"69,226",61,0,0,0,-1.61,,,,,
1203 味王,2023/3/14,1203,-2,0,0,-2,-1,,,-2,28.84,"69,226",62,0,0,0,0,,,,,
1203 味王,2023/3/13,1203,0,0,-2,-2,,,-1,-1,28.84,"69,226",62,0,0,0,0,,,,,
1203 味王,2023/3/10,1203,2,0,0,2,2,,,2,28.84,"69,226",62,0,0,0,0,1.88,1.78,1.78,1.49,84.98
1203 味王,2023/3/9,1203,2,0,0,2,1,,,1,28.84,"69,226",62,0,0,0,-3.13,,,,,
1203 味王,2023/3/8,1203,-25,0,2,-23,-1,,1,-1,28.84,"69,226",64,0,0,0,8.47,,,,,
1203 味王,2023/3/7,1203,0,0,0,0,,,,,28.84,"69,226",59,0,0,0,1.72,,,,,
1203 味王,2023/3/6,1203,10,0,0,10,2,,,2,28.84,"69,226",58,0,0,0,-1.69,,,,,
