date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/5/31,1101,"-8,218","-5,072","1,588","-11,703",-1,-11,3,-1,7.89,"564,677","17,177",155,0.9,-7.19,3.61,,,,,
2023/5/30,1101,"5,299","-4,330",344,"1,313",3,-10,2,1,7.89,"564,677","16,579",167,1.01,-1.76,-1.86,,,,,
2023/5/29,1101,"1,208","-4,273",89,"-2,976",2,-9,1,-8,7.89,"564,677","16,894",170,1.01,-6.59,0.52,,,,,
2023/5/26,1101,"4,368","-4,896",-162,-690,1,-8,-2,-7,7.89,"564,677","16,807",182,1.08,-1.09,-0.13,2.81,1.59,1.04,0.88,58.17
2023/5/25,1101,-409,"-3,987",-130,"-4,526",-3,-7,-1,-6,7.89,"564,677","16,829",184,1.09,-6.6,-2.89,,,,,
2023/5/24,1101,"-2,425","-3,957",305,"-6,077",-2,-6,7,-5,7.89,"564,677","17,329",197,1.14,3.14,-1.47,,,,,
2023/5/23,1101,"-3,057","-4,077",55,"-7,079",-1,-5,6,-4,7.89,"564,677","17,587",191,1.09,-14.73,0.51,,,,,
2023/5/22,1101,"1,756","-4,726",571,"-2,399",1,-4,5,-3,7.89,"564,677","17,497",224,1.28,2.75,0.81,,,,,
2023/5/19,1101,"-1,609",-970,235,"-2,344",-6,-3,4,-2,7.89,"564,677","17,357",218,1.26,0,0.02,2.82,1.59,1.07,0.91,58.38
2023/5/18,1101,"-6,701",-176,549,"-6,328",-5,-2,3,-1,7.89,"564,677","17,353",218,1.26,0.46,0.68,,,,,
2023/5/17,1101,"-1,585",-393,"3,063","1,085",-4,-1,2,1,7.89,"564,677","17,236",217,1.26,-14.9,-0.25,,,,,
2023/5/16,1101,"-2,512",88,"1,104","-1,320",-3,1,1,-6,7.89,"564,677","17,279",255,1.48,-1.16,0.09,,,,,
2023/5/15,1101,"-4,559","-1,059",-92,"-5,710",-2,-1,-5,-5,7.89,"564,677","17,263",258,1.49,-7.19,-3.21,,,,,
2023/5/12,1101,"-13,234",25,-926,"-14,135",-1,4,-4,-4,7.89,"564,677","17,836",278,1.56,-15.24,0.29,2.84,1.58,1.06,0.91,58.7
2023/5/11,1101,"1,325",47,"-1,649",-278,1,3,-3,-3,7.89,"564,677","17,784",328,1.84,-10.14,-17.06,,,,,
2023/5/10,1101,"-1,949",17,-712,"-2,645",-2,2,-2,-2,7.89,"564,677","21,441",365,1.7,-7.59,-0.05,,,,,
2023/5/9,1101,"-7,550",24,-867,"-8,393",-1,1,-1,-1,7.89,"564,677","21,452",395,1.84,1.54,-9.81,,,,,
2023/5/8,1101,"1,738",-408,356,"1,686",1,-1,1,1,7.89,"564,677","23,786",389,1.64,-0.26,-3.55,,,,,
2023/5/5,1101,-875,64,-429,"-1,240",-1,17,-1,-1,7.89,"564,677","24,662",390,1.58,-1.02,-1.64,2.81,1.6,1.03,0.95,58.98
2023/5/4,1101,"2,549",347,118,"3,014",1,16,3,1,7.89,"564,677","25,072",394,1.57,1.29,-1.54,,,,,
2023/5/3,1101,"-9,514",210,347,"-8,958",-1,15,2,-1,7.89,"564,677","25,463",389,1.53,0.26,3.96,,,,,
2023/5/2,1101,"6,552",280,"2,421","9,253",1,14,1,1,7.89,"564,677","24,492",388,1.58,19.75,15.34,,,,,
2023/5/31,1102,-719,64,310,-345,-6,5,1,-6,27.36,"970,385","1,466",4,0.27,0,-0.14,,,,,
2023/5/30,1102,-866,695,-110,-282,-5,4,-1,-5,27.36,"970,385","1,468",4,0.27,0,-0.34,,,,,
2023/5/29,1102,"-2,139",131,89,"-1,920",-4,3,1,-4,27.36,"970,385","1,473",4,0.27,-78.95,0.14,,,,,
2023/5/26,1102,"-2,412",135,-389,"-2,667",-3,2,-2,-3,27.36,"970,385","1,471",19,1.29,375,0,1.69,1.38,0.64,0.51,80.2
2023/5/25,1102,"-3,232",380,-338,"-3,190",-2,1,-1,-2,27.36,"970,385","1,471",4,0.27,0,68.31,,,,,
2023/5/24,1102,"-1,698",-43,121,"-1,620",-1,-1,1,-1,27.36,"970,385",874,4,0.46,0,143.45,,,,,
2023/5/23,1102,"1,849",137,-132,"1,854",1,2,-3,1,27.36,"970,385",359,4,1.11,0,-2.18,,,,,
2023/5/22,1102,-30,140,-284,-174,-1,1,-2,-1,27.36,"970,385",367,4,1.09,0,1.1,,,,,
2023/5/19,1102,"1,229",-507,-114,609,2,-2,-1,1,27.36,"970,385",363,4,1.1,0,-0.82,1.74,1.34,0.66,0.51,80.12
2023/5/18,1102,75,-476,45,-356,1,-1,14,-1,27.36,"970,385",366,4,1.09,0,0.55,,,,,
2023/5/17,1102,-990,87,"1,329",426,-1,7,13,3,27.36,"970,385",364,4,1.1,0,-2.41,,,,,
2023/5/16,1102,92,67,563,722,2,6,12,2,27.36,"970,385",373,4,1.07,0,-0.8,,,,,
2023/5/15,1102,74,217,243,534,1,5,11,1,27.37,"970,385",376,4,1.06,0,-5.53,,,,,
2023/5/12,1102,-356,196,6,-154,-4,4,10,-6,27.37,"970,385",398,4,1.01,0,-1.49,1.75,1.38,0.67,0.58,79.94
2023/5/11,1102,-840,175,18,-648,-3,3,9,-5,27.37,"970,385",404,4,0.99,0,-2.65,,,,,
2023/5/10,1102,"-1,240",382,86,-772,-2,2,8,-4,27.37,"970,385",415,4,0.96,0,0.24,,,,,
2023/5/9,1102,-426,52,49,-325,-1,1,7,-3,27.37,"970,385",414,4,0.97,0,-1.66,,,,,
2023/5/8,1102,856,"-1,247",110,-281,1,-1,6,-2,27.37,"970,385",421,0,0,0,-4.1,,,,,
2023/5/5,1102,"-1,025",160,53,-812,-1,7,5,-1,27.37,"970,385",439,0,0,0,-1.35,1.75,1.31,0.72,0.56,79.97
2023/5/4,1102,489,83,60,632,1,6,4,1,27.37,"970,385",445,0,0,0,-1.98,,,,,
2023/5/3,1102,-560,46,94,-420,-1,5,3,-1,27.37,"970,385",454,0,0,0,-1.3,,,,,
2023/5/2,1102,943,55,21,"1,019",1,4,2,1,27.37,"970,385",460,0,0,0,-9.8,,,,,
2023/5/31,1103,466,0,72,538,2,,2,2,17.15,"132,871","1,633",1,0.06,0,21.05,,,,,
2023/5/30,1103,29,0,9,38,1,,1,1,17.15,"132,871","1,349",0,0,0,-1.53,,,,,
2023/5/29,1103,-87,0,-2,-89,-3,,-2,-3,17.15,"132,871","1,370",0,0,0,-2.7,,,,,
2023/5/26,1103,-282,0,-1,-283,-2,,-1,-2,17.15,"132,871","1,408",0,0,0,-0.49,2.97,1.71,0.69,1.26,74.62
2023/5/25,1103,-102,0,1,-101,-1,,9,-1,17.15,"132,871","1,415",0,0,0,-2.68,,,,,
2023/5/24,1103,48,0,42,90,3,,8,3,17.15,"132,871","1,454",0,0,0,0.35,,,,,
2023/5/23,1103,85,0,20,105,2,,7,2,17.15,"132,871","1,449",0,0,-100,-1.02,,,,,
2023/5/22,1103,132,0,8,140,1,,6,1,17.15,"132,871","1,464",1,0.07,0,-3.87,,,,,
2023/5/19,1103,-183,0,16,-167,-2,,5,-1,17.15,"132,871","1,523",0,0,0,1.94,2.88,1.64,0.8,1.28,74.6
2023/5/18,1103,-26,0,88,62,-1,,4,3,17.15,"132,871","1,494",0,0,0,-0.13,,,,,
2023/5/17,1103,226,0,398,624,2,,3,2,17.15,"132,871","1,496",0,0,0,0.13,,,,,
2023/5/16,1103,68,0,58,126,1,,2,1,17.15,"132,871","1,494",0,0,0,-0.27,,,,,
2023/5/15,1103,-89,0,9,-80,-3,,1,-3,17.15,"132,871","1,498",0,0,0,-1.12,,,,,
2023/5/12,1103,-182,0,0,-182,-2,,,-2,17.15,"132,871","1,515",0,0,0,-0.59,2.92,1.57,0.8,1.39,74.45
2023/5/11,1103,-296,0,0,-296,-1,,,-1,17.15,"132,871","1,524",0,0,0,-0.39,,,,,
2023/5/10,1103,74,0,0,74,1,,,1,17.15,"132,871","1,530",0,0,0,-1.92,,,,,
2023/5/9,1103,-187,0,0,-187,-1,,,-1,17.15,"132,871","1,560",0,0,0,-1.39,,,,,
2023/5/8,1103,400,0,0,400,11,,,11,17.15,"132,871","1,582",0,0,0,-5.78,,,,,
2023/5/5,1103,176,0,0,175,10,,,10,17.15,"132,871","1,679",0,0,0,-1.06,2.81,1.62,0.8,1.26,74.57
2023/5/4,1103,67,0,11,78,9,,1,9,17.15,"132,871","1,697",0,0,0,-0.12,,,,,
2023/5/3,1103,265,0,0,265,8,,,8,17.15,"132,871","1,699",0,0,0,-2.69,,,,,
2023/5/2,1103,16,0,4,20,7,,1,7,17.15,"132,871","1,746",0,0,0,0.92,,,,,
2023/5/31,1104,-310,67,119,-124,-2,1,2,-2,24.16,"157,901","1,472",26,1.77,0,0.55,,,,,
2023/5/30,1104,-16,0,1,-15,-1,,1,-1,24.16,"157,901","1,464",26,1.78,0,-5.12,,,,,
2023/5/29,1104,43,0,-12,31,1,,-1,1,24.16,"157,901","1,543",26,1.69,0,-2.22,,,,,
2023/5/26,1104,-200,0,0,-200,-2,,,-2,24.16,"157,901","1,578",26,1.65,0,-0.82,3.01,2.23,1.33,1.38,70
2023/5/25,1104,-446,0,-10,-456,-1,,-2,-1,24.16,"157,901","1,591",26,1.63,0,-2.69,,,,,
2023/5/24,1104,317,0,-28,289,1,,-1,1,24.16,"157,901","1,635",26,1.59,-7.14,-3.08,,,,,
2023/5/23,1104,-103,0,10,-93,-1,,2,-1,24.16,"157,901","1,687",28,1.66,0,0.24,,,,,
2023/5/22,1104,219,0,1,220,1,,1,1,24.16,"157,901","1,683",28,1.66,300,-6.91,,,,,
2023/5/19,1104,-815,0,-23,-838,-4,,-1,-1,24.16,"157,901","1,808",7,0.39,0,4.81,2.88,2.12,1.53,1.26,70.34
2023/5/18,1104,-29,0,75,46,-3,,2,1,24.16,"157,901","1,725",7,0.41,-22.22,-5.48,,,,,
2023/5/17,1104,"-1,723",0,276,"-1,447",-2,,1,-2,24.16,"157,901","1,825",9,0.49,-35.71,4.17,,,,,
2023/5/16,1104,"-1,150",0,-105,"-1,255",-1,,-2,-1,24.16,"157,901","1,752",14,0.8,-77.42,-5.71,,,,,
2023/5/15,1104,"1,348",0,-21,"1,328",6,,-1,6,24.16,"157,901","1,858",62,3.34,29.17,-3.48,,,,,
2023/5/12,1104,543,0,10,553,5,,1,5,24.16,"157,901","1,925",48,2.49,-5.88,-1.53,2.9,2.25,1.66,1.27,70.29
2023/5/11,1104,562,0,-8,554,4,,-2,4,24.16,"157,901","1,955",51,2.61,-31.08,-7.91,,,,,
2023/5/10,1104,941,0,-7,934,3,,-1,3,24.16,"157,901","2,123",74,3.49,8.82,-1.71,,,,,
2023/5/9,1104,747,0,37,784,2,,4,2,24.16,"157,901","2,160",68,3.15,3.03,-14.59,,,,,
2023/5/8,1104,402,0,20,422,1,,3,1,24.16,"157,901","2,529",66,2.61,0,-2.95,,,,,
2023/5/5,1104,-866,0,50,-816,-3,,2,-3,24.16,"157,901","2,606",66,2.53,0,7.91,2.87,2.08,1.42,1.1,70.65
2023/5/4,1104,-543,0,3,-540,-2,,1,-2,24.16,"157,901","2,415",66,2.73,-37.14,-4.28,,,,,
2023/5/3,1104,"-3,032",0,-42,"-3,074",-1,,-1,-1,24.16,"157,901","2,523",105,4.16,138.64,8.66,,,,,
2023/5/2,1104,754,0,104,858,2,,4,2,24.16,"157,901","2,322",44,1.89,33.33,-4.8,,,,,
2023/5/31,1108,63,0,-14,49,1,,-1,1,3.95,"16,006","2,203",2,0.09,0,-2.22,,,,,
2023/5/30,1108,-314,0,0,-314,-1,,,-1,3.95,"16,006","2,253",2,0.09,0,-2.51,,,,,
2023/5/29,1108,145,0,-35,110,1,,-1,1,3.95,"16,006","2,311",2,0.09,0,2.8,,,,,
2023/5/26,1108,-500,0,7,-493,-4,,2,-4,3.95,"16,006","2,248",2,0.09,0,5.19,1.38,0.77,1.59,1.8,78.34
2023/5/25,1108,-759,0,15,-744,-3,,1,-3,3.95,"16,006","2,137",2,0.09,-71.43,-2.69,,,,,
2023/5/24,1108,-91,0,-13,-104,-2,,-2,-2,3.95,"16,006","2,196",7,0.32,0,0.97,,,,,
2023/5/23,1108,-60,0,-121,-181,-1,,-1,-1,3.95,"16,006","2,175",7,0.32,0,6.88,,,,,
2023/5/22,1108,104,0,0,104,1,,,1,3.95,"16,006","2,035",7,0.34,0,-0.73,,,,,
2023/5/19,1108,-216,0,-51,-267,-2,,-2,-2,3.95,"16,006","2,050",7,0.34,0,-18.39,1.78,0.94,1.09,1.79,78.58
2023/5/18,1108,-261,0,-45,-306,-1,,-1,-1,3.95,"16,006","2,512",7,0.28,-12.5,3.2,,,,,
2023/5/17,1108,189,0,95,284,2,,1,1,3.95,"16,006","2,434",8,0.33,-38.46,-9.48,,,,,
2023/5/16,1108,7,0,-42,-35,1,,-4,-4,3.95,"16,006","2,689",13,0.48,0,-4.27,,,,,
2023/5/15,1108,-57,0,-30,-87,-2,,-3,-3,3.95,"16,006","2,809",13,0.46,-7.14,-1.4,,,,,
2023/5/12,1108,-308,0,-358,-666,-1,,-2,-2,3.95,"16,006","2,849",14,0.49,-71.43,10.43,1.95,1.14,1.03,2.02,78.32
2023/5/11,1108,4,0,-24,-20,2,,-1,-1,3.95,"16,006","2,580",49,1.9,716.67,5.44,,,,,
2023/5/10,1108,597,0,68,665,1,,9,1,3.95,"16,006","2,447",6,0.25,-45.45,-3.89,,,,,
2023/5/9,1108,-568,0,129,-439,-1,,8,-1,3.95,"16,006","2,546",11,0.43,-31.25,-11.84,,,,,
2023/5/8,1108,490,0,62,552,2,,7,2,3.95,"16,006","2,888",16,0.55,77.78,-5.09,,,,,
2023/5/5,1108,813,0,36,849,1,,6,1,3.95,"16,006","3,043",9,0.3,28.57,2.56,1.58,1.25,1.21,1.81,78.12
2023/5/4,1108,-277,0,67,-210,-1,,5,-1,3.95,"16,006","2,967",7,0.24,-30,0.95,,,,,
2023/5/3,1108,595,0,27,622,3,,4,3,3.95,"16,006","2,939",10,0.34,42.86,-0.37,,,,,
2023/5/2,1108,922,0,126,"1,048",2,,3,2,3.95,"16,006","2,950",7,0.24,40,-2.03,,,,,
2023/5/31,1109,-24,0,33,9,-1,,1,2,36.37,"124,089","1,277",0,0,0,0.71,,,,,
2023/5/30,1109,4,0,0,4,1,,,1,36.37,"124,089","1,268",0,0,0,-2.16,,,,,
2023/5/29,1109,-16,0,2,-14,-3,,1,-3,36.37,"124,089","1,296",0,0,0,0.23,,,,,
2023/5/26,1109,-21,0,0,-21,-2,,,-2,36.37,"124,089","1,293",0,0,0,-1.22,2.95,2.95,1.41,2.91,73.9
2023/5/25,1109,-9,0,1,-8,-1,,2,-1,36.37,"124,089","1,309",0,0,0,0.08,,,,,
2023/5/24,1109,50,0,8,58,7,,1,1,36.37,"124,089","1,308",0,0,0,-0.38,,,,,
2023/5/23,1109,14,0,-17,-3,6,,-1,-1,36.37,"124,089","1,313",0,0,0,-0.08,,,,,
2023/5/22,1109,43,0,108,151,5,,1,1,36.37,"124,089","1,314",0,0,0,-0.15,,,,,
2023/5/19,1109,7,0,-14,-7,4,,-1,-1,36.37,"124,089","1,316",0,0,0,-0.38,2.79,3.12,1.23,2.91,73.9
2023/5/18,1109,87,0,38,125,3,,6,3,36.37,"124,089","1,321",0,0,0,0.15,,,,,
2023/5/17,1109,74,0,155,229,2,,5,2,36.37,"124,089","1,319",0,0,0,-0.3,,,,,
2023/5/16,1109,71,0,44,115,1,,4,1,36.37,"124,089","1,323",0,0,-100,-0.53,,,,,
2023/5/15,1109,-36,0,7,-29,-1,,3,-1,36.37,"124,089","1,330",3,0.23,0,0.76,,,,,
2023/5/12,1109,42,0,7,49,1,,2,3,36.37,"124,089","1,320",0,0,0,0.15,2.73,3.11,1.23,2.93,73.95
2023/5/11,1109,-3,0,4,1,-1,,1,2,36.37,"124,089","1,318",0,0,0,-1.57,,,,,
2023/5/10,1109,23,0,0,23,1,,,1,36.37,"124,089","1,339",0,0,0,-0.45,,,,,
2023/5/9,1109,-8,0,0,-8,-1,,,-1,36.37,"124,089","1,345",0,0,0,0,,,,,
2023/5/8,1109,11,0,0,11,2,,,2,36.37,"124,089","1,345",0,0,0,0,,,,,
2023/5/5,1109,11,0,17,28,1,,1,1,36.37,"124,089","1,345",0,0,0,0.75,2.78,3.07,1.23,3.22,73.67
2023/5/4,1109,-2,0,0,-2,-1,,,-1,36.37,"124,089","1,335",0,0,0,-0.15,,,,,
2023/5/3,1109,0,0,3,3,,,2,3,36.37,"124,089","1,337",0,0,0,-2.05,,,,,
2023/5/2,1109,12,0,37,49,2,,1,2,36.37,"124,089","1,365",0,0,0,-0.15,,,,,
2023/5/31,1110,-37,0,34,-3,-4,,1,-4,34.67,"198,309","5,841",0,0,0,0.29,,,,,
2023/5/30,1110,-119,0,-19,-138,-3,,-4,-3,34.67,"198,309","5,824",0,0,-100,0.9,,,,,
2023/5/29,1110,-166,0,-23,-189,-2,,-3,-2,34.67,"198,309","5,772",2,0.03,-50,-0.31,,,,,
2023/5/26,1110,-135,0,-61,-196,-1,,-2,-1,34.67,"198,309","5,790",4,0.07,100,2.7,1.41,0.75,0.5,0.46,92.64
2023/5/25,1110,30,0,-5,25,8,,-1,8,34.67,"198,309","5,638",2,0.04,0,1.18,,,,,
2023/5/24,1110,62,0,0,62,7,,,7,34.67,"198,309","5,572",2,0.04,0,3.68,,,,,
2023/5/23,1110,58,0,0,58,6,,,6,34.67,"198,309","5,374",2,0.04,0,0.94,,,,,
2023/5/22,1110,33,0,0,33,5,,,5,34.67,"198,309","5,324",2,0.04,100,2.01,,,,,
2023/5/19,1110,82,0,2,84,4,,4,4,34.67,"198,309","5,219",1,0.02,0,4.13,1.29,0.76,0.48,0.61,92.57
2023/5/18,1110,6,0,64,70,3,,3,3,34.67,"198,309","5,012",1,0.02,0,2.83,,,,,
2023/5/17,1110,166,0,134,300,2,,2,2,34.67,"198,309","4,874",1,0.02,0,9.33,,,,,
2023/5/16,1110,56,0,42,98,1,,1,1,34.67,"198,309","4,458",1,0.02,0,6.42,,,,,
2023/5/15,1110,-20,0,0,-20,-5,,,-1,34.67,"198,309","4,189",0,0,0,5.36,,,,,
2023/5/12,1110,-2,0,11,9,-4,,1,1,34.67,"198,309","3,976",0,0,0,1.22,1.19,0.67,0.6,0.47,92.73
2023/5/11,1110,-21,0,-11,-32,-3,,-1,-3,34.67,"198,309","3,928",0,0,0,3.1,,,,,
2023/5/10,1110,-33,0,0,-33,-2,,,-2,34.67,"198,309","3,810",0,0,0,0.71,,,,,
2023/5/9,1110,-30,0,0,-30,-1,,,-1,34.67,"198,309","3,783",0,0,0,3.53,,,,,
2023/5/8,1110,10,0,11,21,3,,1,3,34.67,"198,309","3,654",0,0,0,1.44,,,,,
2023/5/5,1110,154,0,0,154,2,,,2,34.67,"198,309","3,602",0,0,0,6.29,1.1,0.75,0.72,0.3,92.79
2023/5/4,1110,19,0,0,19,1,,,1,34.67,"198,309","3,389",0,0,0,4.15,,,,,
2023/5/3,1110,-3,0,0,-3,-1,,,-1,34.67,"198,309","3,254",0,0,0,2.13,,,,,
2023/5/2,1110,23,0,0,23,2,,,2,34.67,"198,309","3,186",0,0,0,0.22,,,,,
2023/5/31,1201,-101,0,62,-39,-5,,2,-5,14.55,"73,648","1,123",0,0,0,0,,,,,
2023/5/30,1201,-9,0,1,-8,-4,,1,-4,14.55,"73,648","1,123",0,0,0,-0.35,,,,,
2023/5/29,1201,-52,0,0,-52,-3,,,-3,14.55,"73,648","1,127",0,0,0,0.99,,,,,
2023/5/26,1201,-385,0,5,-380,-2,,1,-2,14.55,"73,648","1,116",0,0,0,-2.28,3.16,1.65,2.14,0.68,60.75
2023/5/25,1201,-120,0,0,-120,-1,,,-1,14.55,"73,648","1,142",0,0,0,-0.44,,,,,
2023/5/24,1201,143,0,44,187,2,,8,2,14.55,"73,648","1,147",0,0,0,10.39,,,,,
2023/5/23,1201,461,0,5,466,1,,7,1,14.55,"73,648","1,039",0,0,0,1.66,,,,,
2023/5/22,1201,-114,0,8,-106,-3,,6,-3,14.55,"73,648","1,022",0,0,0,-1.83,,,,,
2023/5/19,1201,-87,0,19,-68,-2,,5,-2,14.55,"73,648","1,041",0,0,0,-1.61,3.22,1.8,1.88,0.68,60.82
2023/5/18,1201,-392,0,94,-298,-1,,4,-1,14.55,"73,648","1,058",0,0,0,2.03,,,,,
2023/5/17,1201,103,0,229,332,1,,3,3,14.55,"73,648","1,037",0,0,0,1.67,,,,,
2023/5/16,1201,-88,0,130,42,-3,,2,2,14.55,"73,648","1,020",0,0,0,-0.1,,,,,
2023/5/15,1201,-25,0,27,2,-2,,1,1,14.55,"73,648","1,021",0,0,0,-0.39,,,,,
2023/5/12,1201,-36,0,0,-36,-1,,,-5,14.55,"73,648","1,025",0,0,0,-1.06,3.14,1.81,2.02,0.5,60.97
2023/5/11,1201,5,0,-19,-14,1,,-1,-4,14.55,"73,648","1,036",0,0,0,-4.25,,,,,
2023/5/10,1201,-28,0,1,-27,-3,,1,-3,14.55,"73,648","1,082",0,0,0,-3.74,,,,,
2023/5/9,1201,-6,0,-11,-17,-2,,-1,-2,14.55,"73,648","1,124",0,0,0,0.81,,,,,
2023/5/8,1201,-23,0,0,-23,-1,,,-1,14.55,"73,648","1,115",0,0,0,0.54,,,,,
2023/5/5,1201,21,0,1,22,7,,1,7,14.55,"73,648","1,109",0,0,0,-0.09,3.15,1.89,1.88,0.67,60.95
2023/5/4,1201,42,0,0,42,6,,,6,14.55,"73,648","1,110",0,0,0,-0.09,,,,,
2023/5/3,1201,15,0,6,21,5,,1,5,14.55,"73,648","1,111",0,0,0,0.91,,,,,
2023/5/2,1201,113,0,-1,113,4,,-1,4,14.55,"73,648","1,101",0,0,0,-2.91,,,,,
2023/5/31,1203,6,0,0,6,5,,,4,28.84,"69,226",51,1,1.96,0,0,,,,,
2023/5/30,1203,1,0,0,1,4,,,3,28.84,"69,226",51,1,1.96,0,-1.92,,,,,
2023/5/29,1203,1,0,0,1,3,,,2,28.84,"69,226",52,1,1.92,0,0,,,,,
2023/5/26,1203,3,0,0,3,2,,,1,28.84,"69,226",52,1,1.92,0,0,2.03,2.01,1.78,1.13,85.25
2023/5/25,1203,1,0,-1,0,1,,-1,,28.84,"69,226",52,1,1.92,0,0,,,,,
2023/5/24,1203,-2,0,6,4,-1,,8,8,28.84,"69,226",52,1,1.92,0,0,,,,,
2023/5/23,1203,10,0,1,11,2,,7,7,28.84,"69,226",52,1,1.92,0,-3.7,,,,,
2023/5/22,1203,8,0,1,9,1,,6,6,28.84,"69,226",54,1,1.85,0,0,,,,,
2023/5/19,1203,-3,0,5,2,-2,,5,5,28.84,"69,226",54,1,1.85,0,-5.26,2.03,2.01,1.78,1.13,85.2
2023/5/18,1203,-7,0,20,13,-1,,4,4,28.84,"69,226",57,1,1.75,0,5.56,,,,,
2023/5/17,1203,20,0,74,94,3,,3,3,28.84,"69,226",54,0,0,0,20,,,,,
2023/5/16,1203,21,0,2,23,2,,2,2,28.84,"69,226",45,0,0,0,-2.17,,,,,
2023/5/15,1203,2,0,1,3,1,,1,1,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/12,1203,-2,0,0,-2,-1,,,-1,28.84,"69,226",46,0,0,0,0,2.03,2.01,1.78,1.13,85.18
2023/5/11,1203,0,0,0,0,,,,,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/10,1203,0,0,1,1,,,1,1,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/9,1203,-1,0,0,-1,-1,,,-1,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/8,1203,0,0,0,0,,,,,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/5,1203,1,0,6,7,1,,1,1,28.84,"69,226",46,0,0,0,0,1.88,1.78,1.78,1.49,85.17
2023/5/4,1203,0,0,0,0,,,,,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/3,1203,0,0,0,0,,,,,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/2,1203,0,0,0,0,,,,,28.84,"69,226",46,0,0,0,0,,,,,
2023/5/31,1210,-895,-4,257,-642,-1,-1,5,-1,12.98,"116,151","3,717",6,0.16,100,-2.31,,,,,
2023/5/30,1210,72,0,18,90,1,,4,2,12.98,"116,151","3,805",3,0.08,0,-0.11,,,,,
2023/5/29,1210,-82,0,98,16,-3,,3,1,12.98,"116,151","3,809",3,0.08,-40,0,,,,,
2023/5/26,1210,-86,0,62,-24,-2,,2,-3,12.98,"116,151","3,809",5,0.13,0,1.09,3.07,1.8,1.04,0.81,56.32
2023/5/25,1210,-451,0,211,-240,-1,,1,-2,12.98,"116,151","3,768",5,0.13,-75,-0.71,,,,,
2023/5/24,1210,99,0,-208,-109,3,,-2,-1,12.98,"116,151","3,795",20,0.53,0,-1.48,,,,,
2023/5/23,1210,636,0,-44,592,2,,-1,3,12.98,"116,151","3,852",20,0.52,0,16.2,,,,,
2023/5/22,1210,859,500,287,"1,646",1,1,6,2,12.98,"116,151","3,315",20,0.6,33.33,6.63,,,,,
2023/5/19,1210,-173,0,433,260,-2,,5,1,12.98,"116,151","3,109",15,0.48,0,-1.68,3.12,1.92,0.82,0.59,56.29
2023/5/18,1210,-503,0,187,-317,-1,,4,-1,12.98,"116,151","3,162",15,0.47,200,1.15,,,,,
2023/5/17,1210,101,0,386,487,3,,3,3,12.98,"116,151","3,126",5,0.16,-16.67,-1.17,,,,,
2023/5/16,1210,"1,664",-6,303,"1,961",2,-1,2,2,12.98,"116,151","3,163",6,0.19,0,-3.71,,,,,
2023/5/15,1210,89,0,66,155,1,,1,1,12.98,"116,151","3,285",6,0.18,-25,-2.03,,,,,
2023/5/12,1210,-96,0,-17,-113,-2,,-4,-2,12.98,"116,151","3,353",8,0.24,33.33,-2.73,3.07,1.75,1.08,0.5,56.03
2023/5/11,1210,-144,0,-27,-171,-1,,-3,-1,12.98,"116,151","3,447",6,0.17,-25,-12.29,,,,,
2023/5/10,1210,334,0,-9,325,10,,-2,6,12.98,"116,151","3,930",8,0.2,33.33,6.48,,,,,
2023/5/9,1210,627,50,-304,373,9,6,-1,5,12.98,"116,151","3,691",6,0.16,20,-3.83,,,,,
2023/5/8,1210,454,50,36,540,8,5,1,4,12.98,"116,151","3,838",5,0.13,-16.67,77.85,,,,,
2023/5/5,1210,"1,388",100,-58,"1,430",7,4,-1,3,12.98,"116,151","2,158",6,0.28,20,-1.91,2.99,1.86,0.96,0.4,55.99
2023/5/4,1210,395,150,214,759,6,3,1,2,12.98,"116,151","2,200",5,0.23,0,11.22,,,,,
2023/5/3,1210,304,150,-32,422,5,2,-2,1,12.98,"116,151","1,978",5,0.25,0,-0.45,,,,,
2023/5/2,1210,17,150,-240,-73,4,1,-1,-1,12.98,"116,151","1,987",5,0.25,-16.67,0.91,,,,,
2023/5/31,1213,0,0,0,0,,,,,12.91,"7,308",0,0,,0,0,,,,,
2023/5/30,1213,0,0,0,0,,,,,12.91,"7,308",0,0,,0,0,,,,,
2023/5/29,1213,0,0,0,0,,,,,12.91,"7,308",0,0,,0,0,,,,,
2023/5/26,1213,0,0,0,0,,,,,12.91,"7,308",0,0,,0,0,3.1,0,1.35,1.58,74
2023/5/25,1213,0,0,0,0,,,,,12.91,"7,308",0,0,,0,0,,,,,
2023/5/24,1213,-3,0,0,-3,-1,,,-1,12.91,"7,308",0,0,,0,0,,,,,
2023/5/23,1213,0,0,0,0,,,,,12.91,"7,308",0,0,,0,0,,,,,
