date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/11/14,1590,15,9,4,28,4,1,2,2,3.94,"7,878",161,0,0,0,0.63,,,,,
2023/11/13,1590,72,0,7,78,3,,1,1,3.94,"7,878",160,0,0,0,-9.09,,,,,
2023/11/10,1590,19,-50,-10,-41,2,-2,-1,-3,3.94,"7,878",176,0,0,-100,4.14,8.9,7.46,4.62,3.39,58.86
2023/11/9,1590,98,-190,8,-84,1,-1,1,-2,3.94,"7,878",169,1,0.59,0,1.81,,,,,
2023/11/8,1590,-57,16,-5,-46,-1,1,-1,-1,3.94,"7,878",166,1,0.6,0,3.75,,,,,
2023/11/7,1590,67,0,3,69,4,,5,3,3.94,"7,878",160,1,0.63,0,0,,,,,
2023/11/6,1590,244,1,5,250,3,1,4,2,3.94,"7,878",160,1,0.63,0,-17.1,,,,,
2023/11/3,1590,143,-77,11,77,2,-5,3,1,3.94,"7,878",193,1,0.52,-66.67,-6.76,8.85,7.26,4.63,3.39,58.77
2023/11/2,1590,29,-156,8,-119,1,-4,2,-4,3.94,"7,878",207,3,1.45,0,5.08,,,,,
2023/11/1,1590,-37,-84,3,-118,-1,-3,1,-3,3.94,"7,878",197,3,1.52,-25,12.57,,,,,
2023/11/30,1591,"1,026",0,0,"1,026",2,,,2,4.08,"1,420","5,755",163,2.83,-7.91,-2.97,,,,,
2023/11/29,1591,340,0,0,340,1,,,1,4.08,"1,420","5,931",177,2.98,-1.67,4.4,,,,,
2023/11/28,1591,-101,0,0,-101,-1,,,-1,4.08,"1,420","5,681",180,3.17,0,1,,,,,
2023/11/27,1591,259,0,0,259,1,,,1,4.08,"1,420","5,625",180,3.2,0,-3.23,,,,,
2023/11/24,1591,-32,0,0,-32,-1,,,-1,4.08,"1,420","5,813",180,3.1,-6.25,1.59,17.13,13.93,5.69,0,4
2023/11/23,1591,286,0,0,286,3,,,3,4.08,"1,420","5,722",192,3.36,0,0.67,,,,,
2023/11/22,1591,95,0,0,95,2,,,2,4.08,"1,420","5,684",192,3.38,0,-0.89,,,,,
2023/11/21,1591,37,0,0,37,1,,,1,4.08,"1,420","5,735",192,3.35,0,2.1,,,,,
2023/11/20,1591,-17,0,0,-17,-1,,,-1,4.08,"1,420","5,617",192,3.42,0,1.03,,,,,
2023/11/17,1591,94,0,0,94,1,,,1,4.08,"1,420","5,560",192,3.45,1.05,0.76,17.95,17.96,2.08,0,4
2023/11/16,1591,-53,0,0,-53,-1,,,-1,4.08,"1,420","5,518",190,3.44,-2.56,0.24,,,,,
2023/11/15,1591,321,0,0,321,1,,,1,4.2,"1,462","5,505",195,3.54,9.55,2.48,,,,,
2023/11/14,1591,-71,0,0,-71,-2,,,-2,4.2,"1,462","5,372",178,3.31,1.14,-0.11,,,,,
2023/11/13,1591,-113,0,0,-113,-1,,,-1,4.2,"1,462","5,378",176,3.27,2.33,0.58,,,,,
2023/11/10,1591,32,0,0,32,1,,,1,4.2,"1,462","5,347",172,3.22,1.18,-0.96,16,14.3,7.72,0,4
2023/11/9,1591,-117,0,0,-117,-2,,,-2,4.2,"1,462","5,399",170,3.15,3.66,-5,,,,,
2023/11/8,1591,-390,0,0,-390,-1,,,-1,4.2,"1,462","5,683",164,2.89,5.81,0.07,,,,,
2023/11/7,1591,3,0,0,3,3,,,3,4.2,"1,462","5,679",155,2.73,-0.64,-1.1,,,,,
2023/11/6,1591,581,0,0,581,2,,,2,4.2,"1,462","5,742",156,2.72,0,-2.79,,,,,
2023/11/3,1591,15,0,0,15,1,,,1,4.2,"1,462","5,907",156,2.64,-6.59,-0.64,17.27,13.35,6.08,0,7.23
2023/11/2,1591,-7,0,0,-7,-8,,,-8,4.2,"1,462","5,945",167,2.81,-18.54,-0.35,,,,,
2023/11/1,1591,-61,0,0,-61,-7,,,-7,4.2,"1,462","5,966",205,3.44,-3.3,-0.45,,,,,
2023/11/30,1593,-11,0,0,-11,-2,,,-2,10.98,"4,369",407,0,0,0,-0.25,,,,,
2023/11/29,1593,-2,0,0,-2,-1,,,-1,10.98,"4,369",408,0,0,0,4.62,,,,,
2023/11/28,1593,10,0,0,10,1,,,1,10.98,"4,369",390,0,0,0,-6.25,,,,,
2023/11/27,1593,-3,0,0,-3,-1,,,-1,10.98,"4,369",416,0,0,0,-8.37,,,,,
2023/11/24,1593,0,0,0,0,,,,,10.98,"4,369",454,0,0,0,-0.66,7.57,7.79,5.12,6.6,31.58
2023/11/23,1593,-6,0,0,-6,-1,,,-1,10.98,"4,369",457,0,0,0,-1.93,,,,,
2023/11/22,1593,18,0,0,18,1,,,1,10.98,"4,369",466,0,0,0,51.3,,,,,
2023/11/21,1593,0,0,0,0,,,,,10.98,"4,369",308,0,0,0,-0.32,,,,,
2023/11/20,1593,1,0,0,1,1,,,1,10.98,"4,369",309,0,0,0,0,,,,,
2023/11/17,1593,0,0,0,0,,,,,10.98,"4,369",309,0,0,0,0,7.7,8.89,5.49,6.62,31.58
2023/11/16,1593,1,0,0,1,1,,,1,10.98,"4,369",309,0,0,0,-0.32,,,,,
2023/11/15,1593,0,0,0,0,,,,,10.98,"4,369",310,0,0,0,0.32,,,,,
2023/11/14,1593,-1,0,0,-1,-2,,,-2,10.98,"4,369",309,0,0,0,0,,,,,
2023/11/13,1593,-2,0,0,-2,-1,,,-1,10.98,"4,369",309,0,0,0,0.32,,,,,
2023/11/10,1593,1,0,0,1,1,,,1,10.98,"4,369",308,0,0,0,0,7.7,8.89,5.49,6.63,31.58
2023/11/9,1593,0,0,0,0,,,,,10.98,"4,369",308,0,0,0,-0.32,,,,,
2023/11/8,1593,0,0,0,0,,,,,10.98,"4,369",309,0,0,0,0,,,,,
2023/11/7,1593,-1,0,0,-1,-2,,,-2,10.98,"4,369",309,0,0,0,-0.32,,,,,
2023/11/6,1593,-1,0,0,-1,-1,,,-1,10.98,"4,369",310,0,0,0,0.65,,,,,
2023/11/3,1593,1,0,0,1,1,,,1,10.98,"4,369",308,0,0,0,0,7.7,8.89,5.44,6.67,31.58
2023/11/2,1593,0,0,0,0,,,,,10.98,"4,369",308,0,0,0,0,,,,,
2023/11/1,1593,-2,0,0,-2,-1,,,-1,10.98,"4,369",308,0,0,0,-7.51,,,,,
2023/11/30,1595,-4,0,0,-4,-3,,,-3,15.05,"7,178",287,0,0,0,0,,,,,
2023/11/29,1595,-1,0,0,-1,-2,,,-2,15.05,"7,178",287,0,0,0,-0.69,,,,,
2023/11/28,1595,-1,0,0,-1,-1,,,-1,15.05,"7,178",289,0,0,0,-0.34,,,,,
2023/11/27,1595,1,0,0,1,1,,,1,15.05,"7,178",290,0,0,0,0,,,,,
2023/11/24,1595,-2,0,0,-2,-2,,,-2,15.05,"7,178",290,0,0,0,0,11.23,6.83,0,3.7,44.93
2023/11/23,1595,-1,0,0,-1,-1,,,-1,15.05,"7,178",290,0,0,0,3.2,,,,,
2023/11/22,1595,0,0,0,0,,,,,15.05,"7,178",281,0,0,0,2.93,,,,,
2023/11/21,1595,-1,0,0,-1,-2,,,-2,15.05,"7,178",273,0,0,0,1.49,,,,,
2023/11/20,1595,-1,0,0,-1,-1,,,-1,15.05,"7,178",269,0,0,0,4.67,,,,,
2023/11/17,1595,0,0,0,0,,,,,15.05,"7,178",257,0,0,0,0.39,11.23,6.84,0,3.7,44.94
2023/11/16,1595,1,0,0,1,1,,,1,15.05,"7,178",256,0,0,0,0.79,,,,,
2023/11/15,1595,-2,0,0,-2,-1,,,-1,15.1,"7,178",254,0,0,0,2.42,,,,,
2023/11/14,1595,3,0,0,3,2,,,2,15.1,"7,178",248,0,0,0,0.4,,,,,
2023/11/13,1595,1,0,0,1,1,,,1,15.1,"7,178",247,0,0,0,0,,,,,
2023/11/10,1595,-1,0,0,-1,-2,,,-2,15.1,"7,178",247,0,0,0,-0.8,11.23,6.84,0,3.7,44.94
2023/11/9,1595,-1,0,0,-1,-1,,,-1,15.1,"7,178",249,0,0,0,0.4,,,,,
2023/11/8,1595,2,0,0,2,1,,,1,15.1,"7,178",248,0,0,0,0,,,,,
2023/11/7,1595,-1,0,0,-1,-1,,,-1,15.1,"7,178",248,0,0,0,0,,,,,
2023/11/6,1595,1,0,0,1,1,,,1,15.1,"7,178",248,0,0,0,0.81,,,,,
2023/11/3,1595,0,0,0,0,,,,,15.1,"7,178",246,0,0,0,0,11.2,6.84,0,3.7,44.94
2023/11/2,1595,1,0,0,1,1,,,1,15.1,"7,178",246,0,0,0,0,,,,,
2023/11/1,1595,0,0,0,0,,,,,15.1,"7,178",246,0,0,0,0,,,,,
2023/11/30,1597,-6,0,0,-6,-1,,,-1,15.25,"13,616",624,1,0.16,0,0,,,,,
2023/11/29,1597,8,0,0,8,1,,,1,15.25,"13,616",624,1,0.16,0,0.16,,,,,
2023/11/28,1597,-9,0,0,-9,-1,,,-1,15.25,"13,616",623,1,0.16,0,-0.64,,,,,
2023/11/27,1597,1,0,0,1,2,,,2,15.25,"13,616",627,1,0.16,0,-0.16,,,,,
2023/11/24,1597,4,0,0,4,1,,,1,15.25,"13,616",628,1,0.16,-50,-0.32,7.94,5.16,1.58,3.01,45.47
2023/11/23,1597,-34,0,0,-34,-1,,,-1,15.25,"13,616",630,2,0.32,0,-0.79,,,,,
2023/11/22,1597,18,0,0,18,6,,,6,15.25,"13,616",635,2,0.31,100,0.16,,,,,
2023/11/21,1597,18,0,0,18,5,,,5,15.25,"13,616",634,1,0.16,0,0.79,,,,,
2023/11/20,1597,9,0,0,9,4,,,4,15.25,"13,616",629,1,0.16,-50,0.32,,,,,
2023/11/17,1597,7,0,-1,6,3,,-1,3,15.25,"13,616",627,2,0.32,100,0.16,7.95,5.1,1.58,3,45.47
2023/11/16,1597,10,0,0,10,2,,,2,15.25,"13,616",626,1,0.16,0,-3.54,,,,,
2023/11/15,1597,11,0,1,12,1,,3,1,15.25,"13,616",649,1,0.15,0,-1.37,,,,,
2023/11/14,1597,-2,0,1,-1,-6,,2,-6,15.25,"13,616",658,1,0.15,0,4.28,,,,,
2023/11/13,1597,-45,0,4,-41,-5,,1,-5,15.25,"13,616",631,1,0.16,0,0.16,,,,,
2023/11/10,1597,-2,0,0,-2,-4,,,-4,15.25,"13,616",630,1,0.16,0,0.16,7.97,5.11,1.58,2.95,45.48
2023/11/9,1597,-2,0,0,-2,-3,,,-3,15.25,"13,616",629,1,0.16,0,0,,,,,
2023/11/8,1597,-3,0,0,-3,-2,,,-2,15.25,"13,616",629,1,0.16,0,0,,,,,
2023/11/7,1597,-1,0,0,-1,-1,,,-1,15.25,"13,616",629,1,0.16,0,0,,,,,
2023/11/6,1597,13,0,0,13,2,,,2,15.25,"13,616",629,1,0.16,0,0.16,,,,,
2023/11/3,1597,1,0,0,1,1,,,1,15.25,"13,616",628,1,0.16,0,-0.32,7.46,5.11,1.58,2.95,45.42
2023/11/2,1597,0,0,0,0,,,,,15.25,"13,616",630,1,0.16,0,0.48,,,,,
2023/11/1,1597,-2,0,0,-2,-1,,,-1,15.25,"13,616",627,1,0.16,0,0.64,,,,,
2023/11/30,1598,89,0,-1,88,1,,-1,1,10.49,"16,738","4,304",20,0.46,11.11,-1.01,,,,,
2023/11/29,1598,-20,0,0,-20,-1,,,-1,10.49,"16,738","4,348",18,0.41,-10,-0.87,,,,,
2023/11/28,1598,41,0,13,54,3,,1,3,10.49,"16,738","4,386",20,0.46,11.11,-1.28,,,,,
2023/11/27,1598,21,0,-2,19,2,,-1,2,10.49,"16,738","4,443",18,0.41,-10,1.02,,,,,
2023/11/24,1598,13,0,1,14,1,,1,1,10.49,"16,738","4,398",20,0.45,5.26,-0.05,5.02,2.64,2.91,1.7,49.14
2023/11/23,1598,-133,0,-1,-134,-4,,-1,-4,10.49,"16,738","4,400",19,0.43,0,1.92,,,,,
2023/11/22,1598,-23,0,2,-21,-3,,1,-3,10.49,"16,738","4,317",19,0.44,-5,-1.8,,,,,
2023/11/21,1598,-12,0,0,-12,-2,,,-2,10.49,"16,738","4,396",20,0.45,25,-1.5,,,,,
2023/11/20,1598,-231,0,-2,-233,-1,,-1,-1,10.49,"16,738","4,463",16,0.36,-11.11,1.09,,,,,
2023/11/17,1598,132,0,3,135,3,,1,3,10.49,"16,738","4,415",18,0.41,28.57,3.81,5.85,2.13,3.25,1.69,49.08
2023/11/16,1598,1,0,0,1,2,,,2,10.49,"16,738","4,253",14,0.33,0,1.05,,,,,
2023/11/15,1598,129,0,10,139,1,,2,1,10.49,"16,738","4,209",14,0.33,0,0.1,,,,,
2023/11/14,1598,-51,0,9,-42,-1,,1,-1,10.49,"16,738","4,205",14,0.33,-12.5,-0.57,,,,,
2023/11/13,1598,125,0,-5,120,1,,-3,1,10.49,"16,738","4,229",16,0.38,-40.74,0.28,,,,,
2023/11/10,1598,-4,0,-1,-5,-6,,-2,-6,10.49,"16,738","4,217",27,0.64,0,-0.52,5.52,2.39,3.73,3.45,46.9
2023/11/9,1598,-30,0,-1,-31,-5,,-1,-5,10.49,"16,738","4,239",27,0.64,3.85,-0.38,,,,,
2023/11/8,1598,-24,0,1,-23,-4,,1,-4,10.49,"16,738","4,255",26,0.61,13.04,-0.49,,,,,
2023/11/7,1598,-6,0,0,-6,-3,,,-3,10.49,"16,738","4,276",23,0.54,0,2.67,,,,,
2023/11/6,1598,-28,0,0,-28,-2,,,-2,10.49,"16,738","4,165",23,0.55,0,1.46,,,,,
2023/11/3,1598,-84,0,-3,-87,-1,,-1,-1,10.49,"16,738","4,105",23,0.56,9.52,1.53,5.41,2.13,3.76,2.91,47.62
2023/11/2,1598,58,0,1,59,2,,2,2,10.49,"16,738","4,043",21,0.52,0,1.97,,,,,
2023/11/1,1598,19,0,1,20,1,,1,1,10.49,"16,738","3,965",21,0.53,0,-0.03,,,,,
2023/11/30,1599,-2,0,0,-2,-5,,,-5,8.37,"6,237","1,114",0,0,0,0.18,,,,,
2023/11/29,1599,-5,0,-5,-10,-4,,-1,-4,8.37,"6,237","1,112",0,0,0,-0.09,,,,,
2023/11/28,1599,-6,0,0,-6,-3,,,-3,8.37,"6,237","1,113",0,0,0,-0.09,,,,,
2023/11/27,1599,-3,0,0,-3,-2,,,-2,8.37,"6,237","1,114",0,0,0,0,,,,,
2023/11/24,1599,-3,0,0,-3,-1,,,-1,8.37,"6,237","1,114",0,0,0,0,2.31,2.56,1.8,1.2,59.9
2023/11/23,1599,1,0,5,6,2,,1,1,8.37,"6,237","1,114",0,0,0,0,,,,,
2023/11/22,1599,5,0,-5,0,1,,-1,,8.37,"6,237","1,114",0,0,0,-0.09,,,,,
2023/11/21,1599,-4,0,0,-4,-3,,,-3,8.37,"6,237","1,115",0,0,0,1.09,,,,,
2023/11/20,1599,-3,0,0,-3,-2,,,-2,8.37,"6,237","1,103",0,0,0,0,,,,,
2023/11/17,1599,-2,0,0,-2,-1,,,-1,8.37,"6,237","1,103",0,0,0,0.09,2.3,1.76,2.62,1.2,59.94
2023/11/16,1599,3,0,0,3,2,,,2,8.37,"6,237","1,102",0,0,0,-0.27,,,,,
2023/11/15,1599,12,0,40,52,1,,1,1,8.37,"6,237","1,105",0,0,0,-3.32,,,,,
2023/11/14,1599,-4,0,0,-4,-2,,,-1,8.37,"6,237","1,143",0,0,0,0.35,,,,,
2023/11/13,1599,-4,0,5,1,-1,,1,2,8.37,"6,237","1,139",0,0,0,0.09,,,,,
2023/11/10,1599,1,0,0,1,1,,,1,8.37,"6,237","1,138",0,0,0,-2.15,2.82,1.21,2.62,1.2,60.04
2023/11/9,1599,-4,0,0,-4,-4,,,-4,8.37,"6,237","1,163",0,0,0,-0.43,,,,,
2023/11/8,1599,-2,0,-5,-7,-3,,-1,-3,8.37,"6,237","1,168",0,0,0,-1.6,,,,,
2023/11/7,1599,-2,0,0,-2,-2,,,-2,8.37,"6,237","1,187",0,0,0,0.08,,,,,
2023/11/6,1599,-7,0,5,-2,-1,,1,-1,8.37,"6,237","1,186",0,0,0,-1.25,,,,,
2023/11/3,1599,4,0,0,4,1,,,1,8.37,"6,237","1,201",0,0,0,-0.08,2.8,1.21,2.62,1.2,60.04
2023/11/2,1599,0,0,0,0,,,,,8.37,"6,237","1,202",0,0,0,0.25,,,,,
2023/11/1,1599,-3,0,0,-3,-1,,,-1,8.37,"6,237","1,199",0,0,0,0.33,,,,,
2023/11/30,1603,427,0,-2,425,1,,-1,1,12.55,"24,052","6,217",88,1.42,-4.35,-2.43,,,,,
2023/11/29,1603,"-1,373",0,1,"-1,372",-2,,1,-2,12.55,"24,052","6,372",92,1.44,27.78,-1.09,,,,,
2023/11/28,1603,-7,0,-32,-39,-1,,-2,-1,12.55,"24,052","6,442",72,1.12,-8.86,-1.5,,,,,
2023/11/27,1603,360,0,-22,338,2,,-1,2,12.55,"24,052","6,540",79,1.21,54.9,-3.88,,,,,
2023/11/24,1603,330,0,47,377,1,,1,1,12.55,"24,052","6,804",51,0.75,50,2.69,3.15,0.22,0.32,3.25,74.11
2023/11/23,1603,-512,4,-1,-509,-2,1,-2,-2,12.55,"24,052","6,626",34,0.51,21.43,23.21,,,,,
2023/11/22,1603,-71,0,-1,-72,-1,,-1,-1,12.55,"24,052","5,378",28,0.52,-15.15,0.34,,,,,
2023/11/21,1603,86,0,28,114,1,,1,1,12.55,"24,052","5,360",33,0.62,37.5,-4.23,,,,,
2023/11/20,1603,-299,0,0,-299,-2,,,-2,12.55,"24,052","5,597",24,0.43,0,1.39,,,,,
2023/11/17,1603,-224,68,-2,-158,-1,1,-1,-1,12.55,"24,052","5,520",24,0.43,0,-2.23,3.71,0.78,1.03,0.94,74.84
2023/11/16,1603,59,0,0,59,2,,,2,12.55,"24,052","5,646",24,0.43,0,0.32,,,,,
2023/11/15,1603,200,1,51,252,1,1,1,1,12.55,"24,052","5,628",24,0.43,-33.33,-1.57,,,,,
2023/11/14,1603,-448,0,0,-448,-3,,,-3,12.55,"24,052","5,718",36,0.63,2.86,-0.82,,,,,
2023/11/13,1603,-72,0,0,-72,-2,,,-2,12.55,"24,052","5,765",35,0.61,2.94,3.39,,,,,
2023/11/10,1603,-216,0,5,-211,-1,,1,-1,12.55,"24,052","5,576",34,0.61,21.43,-0.05,3.2,1.1,0.65,1.36,74.79
2023/11/9,1603,9,0,-2,7,1,,-1,1,12.55,"24,052","5,579",28,0.5,0,0.2,,,,,
2023/11/8,1603,-123,0,0,-123,-2,,,-2,12.55,"24,052","5,568",28,0.5,-17.65,0.07,,,,,
2023/11/7,1603,-167,0,-3,-170,-1,,-2,-1,12.55,"24,052","5,564",34,0.61,0,2.62,,,,,
2023/11/6,1603,82,0,-3,79,2,,-1,2,12.55,"24,052","5,422",34,0.63,13.33,-1.83,,,,,
2023/11/3,1603,135,18,6,159,1,2,1,1,12.55,"24,052","5,523",30,0.54,7.14,-1.11,3.67,0.79,1,0.93,75.02
2023/11/2,1603,-139,20,-4,-123,-3,1,-2,-3,12.55,"24,052","5,585",28,0.5,21.74,-0.68,,,,,
2023/11/1,1603,-156,0,-2,-158,-2,,-1,-2,12.55,"24,052","5,623",23,0.41,9.52,-2.34,,,,,
2023/11/30,1604,135,0,0,135,12,,,12,5.53,"21,228",758,5,0.66,0,-0.79,,,,,
2023/11/29,1604,52,0,0,52,11,,,11,5.53,"21,228",764,5,0.65,0,-17.41,,,,,
2023/11/28,1604,161,0,14,175,10,,4,10,5.53,"21,228",925,5,0.54,0,-3.85,,,,,
2023/11/27,1604,177,0,2,179,9,,3,9,5.53,"21,228",962,5,0.52,0,0,,,,,
2023/11/24,1604,5,0,11,16,8,,2,8,5.53,"21,228",962,5,0.52,0,-3.22,4.54,3.38,1.74,0.49,53.8
2023/11/23,1604,14,7,2,23,7,1,1,7,5.53,"21,228",994,5,0.5,0,0.1,,,,,
2023/11/22,1604,13,0,0,13,6,,,6,5.53,"21,228",993,5,0.5,0,-0.3,,,,,
2023/11/21,1604,114,0,0,114,5,,,5,5.53,"21,228",996,5,0.5,0,-2.35,,,,,
2023/11/20,1604,32,0,1,33,4,,1,4,5.53,"21,228","1,020",5,0.49,0,-1.35,,,,,
2023/11/17,1604,5,123,-32,96,3,1,-1,3,5.53,"21,228","1,034",5,0.48,0,-2.45,4.26,3.49,2.1,0.49,53.52
2023/11/16,1604,128,0,9,137,2,,1,2,5.53,"21,228","1,060",5,0.47,-16.67,-0.47,,,,,
2023/11/15,1604,202,1,-47,156,1,1,-2,1,5.53,"21,228","1,065",6,0.56,0,0,,,,,
2023/11/14,1604,-9,0,-53,-62,-3,,-1,-3,5.53,"21,228","1,065",6,0.56,-14.29,2.01,,,,,
2023/11/13,1604,-51,0,2,-49,-2,,1,-2,5.53,"21,228","1,044",7,0.67,0,-0.38,,,,,
2023/11/10,1604,-33,0,-2,-35,-1,,-1,-1,5.53,"21,228","1,048",7,0.67,16.67,-1.04,4.24,3.64,1.92,0.49,53.42
2023/11/9,1604,11,0,11,22,1,,1,1,5.53,"21,228","1,059",6,0.57,0,0,,,,,
2023/11/8,1604,-41,0,0,-41,-4,,,-4,5.53,"21,228","1,059",6,0.57,0,-0.09,,,,,
2023/11/7,1604,-67,0,0,-67,-3,,,-3,5.53,"21,228","1,060",6,0.57,0,0.19,,,,,
2023/11/6,1604,-28,0,0,-28,-2,,,-2,5.53,"21,228","1,058",6,0.57,0,0.28,,,,,
2023/11/3,1604,-23,25,-24,-22,-1,2,-3,-1,5.53,"21,228","1,055",6,0.57,0,-0.75,4.22,3.65,1.76,0.72,53.41
2023/11/2,1604,73,25,-14,84,1,1,-2,1,5.53,"21,228","1,063",6,0.56,20,-1.39,,,,,
2023/11/1,1604,-20,0,-46,-66,-2,,-1,-2,5.53,"21,228","1,078",5,0.46,25,0.09,,,,,
2023/11/30,1605,228,21,248,497,1,1,1,1,14.03,"565,576","59,557",901,1.51,-0.66,0.8,,,,,
2023/11/29,1605,"-2,374","-1,874",-347,"-4,595",-1,-3,-4,-1,14.03,"565,576","59,083",907,1.54,-25.53,1.17,,,,,
2023/11/28,1605,"4,864",-17,-276,"4,571",2,-2,-3,2,14.03,"565,576","58,401","1,218",2.09,6.1,-0.32,,,,,
2023/11/27,1605,"3,874",-71,-362,"3,441",1,-1,-2,1,14.03,"565,576","58,587","1,148",1.96,16.08,-1.17,,,,,
2023/11/24,1605,"-1,460",738,-377,"-1,099",-1,1,-1,-1,14.03,"565,576","59,283",989,1.67,7.15,-1.06,1.8,1.22,0.7,0.7,71.65
2023/11/23,1605,"5,049",0,"1,075","6,124",3,,4,3,14.03,"565,576","59,916",923,1.54,23.56,7.15,,,,,
2023/11/22,1605,"1,092",-46,102,"1,148",2,-2,3,2,14.03,"565,576","55,919",747,1.34,3.46,0,,,,,
2023/11/21,1605,"9,729",-5,577,"10,301",1,-1,2,1,14.03,"565,576","55,921",722,1.29,6.96,-1.11,,,,,
2023/11/20,1605,-716,0,110,-606,-1,,1,-1,14.03,"565,576","56,550",675,1.19,-20.49,0.03,,,,,
2023/11/17,1605,"1,040",198,-324,914,1,2,-1,1,14.03,"565,576","56,531",849,1.5,19.24,0.11,1.83,1.25,0.66,0.7,71.06
2023/11/16,1605,"-1,729",467,599,-663,-1,1,6,-1,14.03,"565,576","56,467",712,1.26,8.7,0.84,,,,,
2023/11/15,1605,"23,627",-148,997,"24,476",3,-3,5,3,14.03,"565,576","55,995",655,1.17,81.44,-1.98,,,,,
2023/11/14,1605,"1,171",-27,62,"1,206",2,-2,4,2,14.03,"565,576","57,127",361,0.63,-1.63,-0.22,,,,,
2023/11/13,1605,"2,480",-8,171,"2,643",1,-1,3,1,14.03,"565,576","57,253",367,0.64,2.8,-0.39,,,,,
2023/11/10,1605,-84,1,15,-68,-3,5,2,-1,14.03,"565,576","57,478",357,0.62,-4.03,0,1.85,1.22,0.71,0.7,70.35
2023/11/9,1605,-515,361,188,34,-2,4,1,1,14.03,"565,576","57,477",372,0.65,-3.13,-0.12,,,,,
2023/11/8,1605,"-5,308",308,-291,"-5,291",-1,3,-1,-1,14.03,"565,576","57,548",384,0.67,-9,0.94,,,,,
2023/11/7,1605,"1,302",739,42,"2,083",4,2,5,4,14.03,"565,576","57,011",422,0.74,10.18,-0.97,,,,,
2023/11/6,1605,"4,825",165,366,"5,355",3,1,4,3,14.03,"565,576","57,570",383,0.67,-62.34,-0.76,,,,,
2023/11/3,1605,"5,479",-771,182,"4,890",2,-1,3,2,14.03,"565,576","58,012","1,017",1.75,241.28,-0.71,1.88,1.24,0.68,0.73,70.14
2023/11/2,1605,"1,883",47,67,"1,997",1,5,2,1,14.03,"565,576","58,426",298,0.51,2.76,-0.31,,,,,
2023/11/1,1605,-440,38,76,-326,-2,4,1,-2,14.03,"565,576","58,606",290,0.49,12.4,0.1,,,,,
2023/11/30,1608,483,0,0,483,3,,,3,33.58,"212,501","6,559",9,0.14,0,-0.05,,,,,
2023/11/29,1608,201,0,0,201,2,,,2,33.58,"212,501","6,562",9,0.14,-43.75,0.11,,,,,
2023/11/28,1608,317,0,11,328,1,,1,1,33.58,"212,501","6,555",16,0.24,0,-0.77,,,,,
2023/11/27,1608,-243,0,-1,-244,-2,,-3,-2,33.58,"212,501","6,606",16,0.24,77.78,0.36,,,,,
2023/11/24,1608,-187,0,-12,-199,-1,,-2,-1,33.58,"212,501","6,582",9,0.14,-60.87,1.32,2.85,1.75,0.95,0.69,61.37
2023/11/23,1608,179,0,-14,165,8,,-1,8,33.58,"212,501","6,496",23,0.35,0,-0.7,,,,,
2023/11/22,1608,96,0,0,96,7,,,7,33.58,"212,501","6,542",23,0.35,-4.17,-0.27,,,,,
2023/11/21,1608,423,0,0,423,6,,,6,33.58,"212,501","6,560",24,0.37,0,-0.94,,,,,
2023/11/20,1608,195,0,1,196,5,,1,5,33.58,"212,501","6,622",24,0.36,0,-0.24,,,,,
2023/11/17,1608,129,0,0,129,4,,,4,33.58,"212,501","6,638",24,0.36,-4,-0.2,2.7,1.82,0.95,0.68,61.34
2023/11/16,1608,195,0,0,195,3,,,3,33.58,"212,501","6,651",25,0.38,4.17,-0.39,,,,,
2023/11/15,1608,742,0,41,783,2,,3,2,33.58,"212,501","6,677",24,0.36,4.35,-2.02,,,,,
2023/11/14,1608,83,0,28,111,1,,2,1,33.58,"212,501","6,815",23,0.34,0,-0.73,,,,,
2023/11/13,1608,-166,0,2,-164,-4,,1,-4,33.58,"212,501","6,865",23,0.34,-4.17,-2.56,,,,,
2023/11/10,1608,-113,0,-4,-117,-3,,-1,-3,33.58,"212,501","7,045",24,0.34,-4,1.51,2.57,1.49,1.25,0.83,61.14
2023/11/9,1608,-162,0,0,-162,-2,,,-2,33.58,"212,501","6,940",25,0.36,4.17,-1.14,,,,,
2023/11/8,1608,-209,0,0,-209,-1,,,-1,33.58,"212,501","7,020",24,0.34,9.09,0.2,,,,,
2023/11/7,1608,215,0,3,218,4,,1,2,33.58,"212,501","7,006",22,0.31,0,-4.49,,,,,
2023/11/6,1608,278,0,0,278,3,,,1,33.58,"212,501","7,335",22,0.3,0,0.18,,,,,
2023/11/3,1608,84,-102,0,-18,2,-2,,-4,33.58,"212,501","7,322",22,0.3,0,1.48,2.7,1.43,1.27,0.84,61.06
2023/11/2,1608,29,-104,1,-74,1,-1,1,-3,33.58,"212,501","7,215",22,0.3,4.76,1.08,,,,,
2023/11/1,1608,-7,0,0,-7,-2,,,-2,33.58,"212,501","7,138",21,0.29,0,-0.08,,,,,
2023/11/30,1609,259,0,-22,237,1,,-2,1,5.08,"37,441","30,086",762,2.53,-1.04,0.03,,,,,
