證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
1526 日馳,2023/4/21,1526,-167,0,-8,-175,-5,,-1,-5,28,"16,801","3,845",5,0.13,66.67,1.26,8.05,5.83,3.13,0,31.88
1526 日馳,2023/4/20,1526,-135,0,0,-135,-4,,,-4,28,"16,801","3,797",3,0.08,0,1.91,,,,,
1526 日馳,2023/4/19,1526,-61,0,2,-59,-3,,1,-3,28,"16,801","3,726",0,0,0,-0.88,,,,,
1526 日馳,2023/4/18,1526,-20,0,0,-20,-2,,,-2,28,"16,801","3,759",0,0,0,-3.14,,,,,
1526 日馳,2023/4/17,1526,-24,0,0,-24,-1,,,-1,28,"16,801","3,881",0,0,0,-1.57,,,,,
1526 日馳,2023/4/14,1526,95,0,0,95,1,,,1,28,"16,801","3,943",0,0,0,-4.69,8.21,6.77,2.33,0,32.08
1526 日馳,2023/4/13,1526,-66,0,0,-66,-1,,,-1,28,"16,801","4,137",0,0,-100,-1.26,,,,,
1526 日馳,2023/4/12,1526,93,0,2,95,2,,1,2,28,"16,801","4,190",9,0.21,0,3.41,,,,,
1526 日馳,2023/4/11,1526,9,0,0,9,1,,,1,28,"16,801","4,052",9,0.22,-35.71,-0.17,,,,,
1526 日馳,2023/4/10,1526,-15,0,0,-15,-12,,,-12,28,"16,801","4,059",14,0.34,-26.32,0.5,,,,,
1526 日馳,2023/4/7,1526,-39,0,0,-39,-11,,,-11,28,"16,801","4,039",19,0.47,-20.83,-0.15,8.16,5.89,3.43,0,32.14
1526 日馳,2023/4/6,1526,-47,0,-1,-48,-10,,-1,-10,28,"16,801","4,045",24,0.59,-31.43,-0.25,,,,,
1527 鑽全,2023/4/28,1527,-19,0,0,-19,-4,,,-17,14.55,"20,159","1,333",17,1.28,0,0.23,4.84,1.35,1.89,2.54,21.07
1527 鑽全,2023/4/27,1527,-67,0,0,-67,-3,,,-16,14.55,"20,159","1,330",17,1.28,0,0.23,,,,,
1527 鑽全,2023/4/26,1527,-28,0,0,-28,-2,,,-15,14.55,"20,159","1,327",17,1.28,-15,-0.23,,,,,
1527 鑽全,2023/4/25,1527,-116,0,0,-116,-1,,,-14,14.55,"20,159","1,330",20,1.5,17.65,-2.21,,,,,
1527 鑽全,2023/4/24,1527,4,0,-91,-87,1,,-2,-13,14.55,"20,159","1,360",17,1.25,0,0.29,,,,,
1527 鑽全,2023/4/21,1527,-179,0,-30,-209,-12,,-1,-12,14.55,"20,159","1,356",17,1.25,0,-1.17,4.62,1.62,1.89,2.64,21.06
1527 鑽全,2023/4/20,1527,-113,0,1,-112,-11,,2,-11,14.55,"20,159","1,372",17,1.24,-5.56,-0.29,,,,,
1527 鑽全,2023/4/19,1527,-89,0,4,-85,-10,,1,-10,14.55,"20,159","1,376",18,1.31,0,-2.06,,,,,
1527 鑽全,2023/4/18,1527,-36,0,-16,-52,-9,,-2,-9,14.55,"20,159","1,405",18,1.28,0,0.57,,,,,
1527 鑽全,2023/4/17,1527,-14,0,-44,-58,-8,,-1,-8,14.55,"20,159","1,397",18,1.29,0,-0.78,,,,,
1527 鑽全,2023/4/14,1527,-93,0,0,-93,-7,,,-7,14.55,"20,159","1,408",18,1.28,0,1.66,4.59,1.7,1.39,1.87,22.59
1527 鑽全,2023/4/13,1527,-71,0,11,-60,-6,,1,-6,14.55,"20,159","1,385",18,1.3,5.88,-0.07,,,,,
1527 鑽全,2023/4/12,1527,-73,0,0,-73,-5,,,-5,14.55,"20,159","1,386",17,1.23,0,0.87,,,,,
1527 鑽全,2023/4/11,1527,-88,0,0,-88,-4,,,-4,14.55,"20,159","1,374",17,1.24,0,0.07,,,,,
1527 鑽全,2023/4/10,1527,-118,0,0,-118,-3,,,-3,14.55,"20,159","1,373",17,1.24,54.55,1.33,,,,,
1527 鑽全,2023/4/7,1527,-64,0,0,-64,-2,,,-2,14.55,"20,159","1,355",11,0.81,0,0.89,4.88,1.69,1.39,1.87,22.71
1527 鑽全,2023/4/6,1527,-84,0,34,-50,-1,,2,-1,14.55,"20,159","1,343",0,0,0,0.37,,,,,
1528 恩德,2023/4/28,1528,"1,047",0,0,"1,047",3,,,3,10.29,"20,000","3,498",0,0,0,4.64,8.62,3.46,2.05,1.92,44.89
1528 恩德,2023/4/27,1528,135,0,6,141,2,,1,2,10.29,"20,000","3,343",0,0,0,-1.07,,,,,
1528 恩德,2023/4/26,1528,174,0,-11,163,1,,-1,1,10.29,"20,000","3,379",0,0,0,0.57,,,,,
1528 恩德,2023/4/25,1528,-978,0,0,-978,-1,,,-1,10.29,"20,000","3,360",0,0,0,-4.79,,,,,
1528 恩德,2023/4/24,1528,720,0,-138,582,9,,-2,9,10.29,"20,000","3,529",0,0,0,-7.18,,,,,
1528 恩德,2023/4/21,1528,509,0,-175,334,8,,-1,8,10.29,"20,000","3,802",0,0,-100,1.79,9.62,4.01,1.34,0.93,45.82
1528 恩德,2023/4/20,1528,545,0,2,547,7,,2,7,10.29,"20,000","3,735",10,0.27,0,-3.61,,,,,
1528 恩德,2023/4/19,1528,242,0,5,247,6,,1,6,10.29,"20,000","3,875",0,0,0,8.36,,,,,
1528 恩德,2023/4/18,1528,130,0,-9,121,5,,-1,5,10.29,"20,000","3,576",0,0,0,-0.11,,,,,
1528 恩德,2023/4/17,1528,246,0,0,246,4,,,4,10.29,"20,000","3,580",0,0,0,-3.66,,,,,
1528 恩德,2023/4/14,1528,313,0,0,313,3,,,3,10.29,"20,000","3,716",0,0,0,0.41,9.46,3.51,2.08,2.39,43.66
1528 恩德,2023/4/13,1528,425,0,64,489,2,,3,2,10.29,"20,000","3,701",0,0,0,-2.73,,,,,
1528 恩德,2023/4/12,1528,142,0,4,146,1,,2,1,10.29,"20,000","3,805",0,0,0,-4.06,,,,,
1528 恩德,2023/4/11,1528,-38,0,1,-37,-1,,1,-1,10.29,"20,000","3,966",0,0,0,8.39,,,,,
1528 恩德,2023/4/10,1528,129,0,0,129,8,,,8,10.29,"20,000","3,659",0,0,0,-0.95,,,,,
1528 恩德,2023/4/7,1528,83,0,0,83,7,,,7,10.29,"20,000","3,694",0,0,0,-2.43,9.75,3.8,1.31,2.33,43.67
1528 恩德,2023/4/6,1528,127,0,110,237,6,,5,6,10.29,"20,000","3,786",0,0,0,0.19,,,,,
1529 樂事綠能,2023/4/28,1529,48,0,-1,47,6,,-2,1,23.19,"33,733","6,442",673,10.45,-2.75,-3.59,2.78,1.71,2.8,0.59,58.36
1529 樂事綠能,2023/4/27,1529,10,-2,-31,-23,5,-1,-1,-1,23.19,"33,733","6,682",692,10.36,2.82,2.28,,,,,
1529 樂事綠能,2023/4/26,1529,44,3,0,47,4,1,,4,23.19,"33,733","6,533",673,10.3,-2.6,-2.97,,,,,
1529 樂事綠能,2023/4/25,1529,158,-5,0,153,3,-4,,3,23.19,"33,733","6,733",691,10.26,-13.3,-3.55,,,,,
1529 樂事綠能,2023/4/24,1529,118,-5,106,219,2,-3,1,2,23.19,"33,733","6,981",797,11.42,-5.57,-0.6,,,,,
1529 樂事綠能,2023/4/21,1529,536,-7,0,529,1,-2,,1,23.19,"33,733","7,023",844,12.02,-9.25,8.56,3.46,2.09,1.4,0.59,59.4
1529 樂事綠能,2023/4/20,1529,-216,-4,100,-120,-4,-1,1,-4,23.19,"33,733","6,469",930,14.38,-33.76,8.1,,,,,
1529 樂事綠能,2023/4/19,1529,"-1,349",0,0,"-1,349",-3,,,-3,23.19,"33,733","5,984","1,404",23.46,29.28,4.14,,,,,
1529 樂事綠能,2023/4/18,1529,"-2,402",0,0,"-2,402",-2,,,-2,23.19,"33,733","5,746","1,086",18.9,-19.14,5.96,,,,,
1529 樂事綠能,2023/4/17,1529,-259,0,-10,-269,-1,,-1,-1,23.19,"33,733","5,423","1,343",24.76,98.38,-40.86,,,,,
1529 樂事綠能,2023/4/14,1529,"6,007",0,9,"6,016",2,,1,2,23.19,"33,733","9,170",677,7.38,-7.13,-10.15,3.62,2.24,1.44,1.73,61.86
1529 樂事綠能,2023/4/13,1529,312,0,-8,304,1,,-1,1,23.19,"33,733","10,206",729,7.14,314.2,14.92,,,,,
1529 樂事綠能,2023/4/12,1529,-264,-2,0,-266,-2,-1,,-2,23.19,"33,733","8,881",176,1.98,117.28,0.37,,,,,
1529 樂事綠能,2023/4/11,1529,-261,0,0,-261,-1,,,-1,23.19,"33,733","8,848",81,0.92,32.79,-0.48,,,,,
1529 樂事綠能,2023/4/10,1529,41,0,0,41,1,,,1,23.19,"33,733","8,891",61,0.69,-10.29,-1.44,,,,,
1529 樂事綠能,2023/4/7,1529,-779,0,-12,-791,-1,,-1,-1,23.19,"33,733","9,021",68,0.75,13.33,3.03,3.34,1.93,0.89,2.46,59.58
1529 樂事綠能,2023/4/6,1529,168,-2,5,171,1,-1,1,1,23.19,"33,733","8,756",60,0.69,-15.49,2.05,,,,,
1530 亞崴,2023/4/28,1530,0,0,0,0,,,,,59.12,"57,102",230,0,0,0,-6.12,2.69,1.64,1.59,0.85,73.95
1530 亞崴,2023/4/27,1530,0,0,1,1,,,1,1,59.12,"57,102",245,0,0,0,-0.81,,,,,
1530 亞崴,2023/4/26,1530,0,0,0,0,,,,,59.12,"57,102",247,0,0,0,0,,,,,
1530 亞崴,2023/4/25,1530,0,0,0,0,,,,,59.12,"57,102",247,0,0,0,-6.08,,,,,
1530 亞崴,2023/4/24,1530,0,0,0,0,,,,,59.12,"57,102",263,0,0,0,-1.5,,,,,
1530 亞崴,2023/4/21,1530,1,0,0,1,1,,,1,59.12,"57,102",267,0,0,0,-1.84,2.69,1.64,1.59,0.85,73.95
1530 亞崴,2023/4/20,1530,-1,0,0,-1,-2,,,-2,59.12,"57,102",272,0,0,0,0.37,,,,,
1530 亞崴,2023/4/19,1530,-16,0,0,-16,-1,,,-1,59.12,"57,102",271,0,0,0,-1.45,,,,,
1530 亞崴,2023/4/18,1530,14,0,-1,13,4,,-1,4,59.12,"57,102",275,0,0,0,1.48,,,,,
1530 亞崴,2023/4/17,1530,1,0,0,1,3,,,3,59.12,"57,102",271,0,0,0,6.27,,,,,
1530 亞崴,2023/4/14,1530,1,0,0,1,2,,,2,59.12,"57,102",255,0,0,0,3.66,2.69,1.64,1.59,0.85,73.95
1530 亞崴,2023/4/13,1530,25,0,0,25,1,,,1,59.12,"57,102",246,0,0,0,6.96,,,,,
1530 亞崴,2023/4/12,1530,-1,0,0,-1,-1,,,-1,59.12,"57,102",230,0,0,0,0,,,,,
1530 亞崴,2023/4/11,1530,0,0,0,0,,,,,59.12,"57,102",230,0,0,0,-0.43,,,,,
1530 亞崴,2023/4/10,1530,5,0,0,5,1,,,1,59.12,"57,102",231,0,0,0,-0.43,,,,,
1530 亞崴,2023/4/7,1530,-1,0,0,-1,-3,,,-3,59.12,"57,102",232,0,0,0,-0.43,2.69,1.64,1.59,0.85,73.95
1530 亞崴,2023/4/6,1530,-5,0,0,-5,-2,,,-2,59.12,"57,102",233,0,0,0,0,,,,,
1531 高林股,2023/4/28,1531,-1,0,0,-1,-1,,,-1,23.56,"43,263",589,0,0,0,0,4.05,3.91,1.23,0.45,59.68
1531 高林股,2023/4/27,1531,8,0,0,8,3,,,3,23.56,"43,263",589,0,0,0,-1.17,,,,,
1531 高林股,2023/4/26,1531,4,0,0,4,2,,,2,23.56,"43,263",596,0,0,0,0.85,,,,,
1531 高林股,2023/4/25,1531,20,0,0,20,1,,,1,23.56,"43,263",591,0,0,0,0.85,,,,,
1531 高林股,2023/4/24,1531,-6,0,0,-6,-4,,,-4,23.56,"43,263",586,0,0,0,1.03,,,,,
1531 高林股,2023/4/21,1531,-25,0,0,-25,-3,,,-3,23.56,"43,263",580,0,0,0,-0.51,3.91,3.91,1.23,0.45,59.68
1531 高林股,2023/4/20,1531,-11,0,0,-11,-2,,,-2,23.56,"43,263",583,0,0,0,0.17,,,,,
1531 高林股,2023/4/19,1531,-34,0,0,-34,-1,,,-1,23.56,"43,263",582,0,0,0,-3,,,,,
1531 高林股,2023/4/18,1531,4,0,0,4,5,,,3,23.56,"43,263",600,0,0,0,11.73,,,,,
1531 高林股,2023/4/17,1531,10,0,0,10,4,,,2,23.56,"43,263",537,0,0,0,0.37,,,,,
1531 高林股,2023/4/14,1531,7,0,0,7,3,,,1,23.56,"43,263",535,0,0,0,0.19,4.03,3.93,1.22,0.45,59.7
1531 高林股,2023/4/13,1531,17,0,-71,-54,2,,-1,-1,23.56,"43,263",534,0,0,0,0,,,,,
1531 高林股,2023/4/12,1531,1,0,0,1,1,,,1,23.56,"43,263",534,0,0,0,-1.84,,,,,
1531 高林股,2023/4/11,1531,0,0,0,0,,,,,23.56,"43,263",544,0,0,0,0,,,,,
1531 高林股,2023/4/10,1531,18,0,0,18,1,,,1,23.56,"43,263",544,0,0,0,-3.72,,,,,
1531 高林股,2023/4/7,1531,-1,0,0,-1,-4,,,-4,23.56,"43,263",565,0,0,0,0.36,3.9,3.93,1.22,0.45,59.7
1531 高林股,2023/4/6,1531,-5,0,-1,-6,-3,,-1,-3,23.56,"43,263",563,0,0,0,0.9,,,,,
1532 勤美,2023/4/28,1532,-95,0,0,-95,-2,,,-2,20.25,"76,158","3,486",18,0.52,0,0.84,4.8,4.07,3.88,2.17,66.29
1532 勤美,2023/4/27,1532,-49,0,-1,-50,-1,,-1,-1,20.25,"76,158","3,457",18,0.52,0,-0.03,,,,,
1532 勤美,2023/4/26,1532,77,50,43,170,1,3,2,4,20.25,"76,158","3,458",18,0.52,-35.71,-0.37,,,,,
1532 勤美,2023/4/25,1532,-46,50,14,18,-1,2,1,3,20.25,"76,158","3,471",28,0.81,0,0.09,,,,,
1532 勤美,2023/4/24,1532,145,100,0,245,2,1,,2,20.25,"76,158","3,468",28,0.81,21.74,-0.6,,,,,
1532 勤美,2023/4/21,1532,58,0,1,59,1,,3,1,20.25,"76,158","3,489",23,0.66,9.52,0.72,4.85,4.6,3.49,2.14,66.36
1532 勤美,2023/4/20,1532,-203,0,4,-199,-4,,2,-4,20.25,"76,158","3,464",21,0.61,110,-0.29,,,,,
1532 勤美,2023/4/19,1532,-47,0,26,-21,-3,,1,-3,20.25,"76,158","3,474",10,0.29,0,-0.2,,,,,
1532 勤美,2023/4/18,1532,-197,0,0,-197,-2,,,-2,20.25,"76,158","3,481",10,0.29,900,0.81,,,,,
1532 勤美,2023/4/17,1532,-34,0,0,-34,-1,,,-1,20.25,"76,158","3,453",1,0.03,0,-3.28,,,,,
1532 勤美,2023/4/14,1532,19,0,0,19,1,,,1,20.21,"76,025","3,570",0,0,0,-6.05,4.75,4.18,3.67,2.65,66.19
1532 勤美,2023/4/13,1532,-300,0,0,-300,-1,,,-1,20.21,"76,025","3,800",0,0,0,-3.21,,,,,
1532 勤美,2023/4/12,1532,610,0,7,617,4,,2,4,20.21,"76,025","3,926",0,0,0,-4.78,,,,,
1532 勤美,2023/4/11,1532,280,0,2,282,3,,1,3,20.21,"76,025","4,123",0,0,0,-4.27,,,,,
1532 勤美,2023/4/10,1532,160,0,-2,158,2,,-1,2,20.21,"76,025","4,307",0,0,0,-1.46,,,,,
1532 勤美,2023/4/7,1532,86,0,0,86,1,,,1,20.21,"76,025","4,371",0,0,-100,-0.21,4.98,4.57,3.5,1.88,66.68
1532 勤美,2023/4/6,1532,-15,0,0,-15,-1,,,-1,20.21,"76,025","4,380",13,0.3,-23.53,-0.39,,,,,
1533 車王電,2023/4/28,1533,125,0,5,130,1,,1,1,33.32,"32,835","2,831",56,1.98,-12.5,-3.21,4.32,4.58,6.33,2.67,52.66
1533 車王電,2023/4/27,1533,-82,0,-10,-92,-1,,-3,-1,33.32,"32,835","2,925",64,2.19,33.33,14.89,,,,,
1533 車王電,2023/4/26,1533,30,0,-19,11,1,,-2,1,33.32,"32,835","2,546",48,1.89,65.52,-0.74,,,,,
1533 車王電,2023/4/25,1533,-83,0,-1,-84,-1,,-1,-1,33.32,"32,835","2,565",29,1.13,-6.45,-0.7,,,,,
1533 車王電,2023/4/24,1533,26,0,0,26,1,,,1,33.32,"32,835","2,583",31,1.2,0,-2.34,,,,,
1533 車王電,2023/4/21,1533,-9,0,-2,-11,-4,,-1,-4,33.32,"32,835","2,645",31,1.17,0,-3.33,4.66,4.7,5.58,3.53,52.66
1533 車王電,2023/4/20,1533,-400,0,0,-400,-3,,,-3,33.32,"32,835","2,736",31,1.13,-18.42,-1.05,,,,,
1533 車王電,2023/4/19,1533,-109,0,0,-109,-2,,,-2,33.32,"32,835","2,765",38,1.37,-2.56,-9.99,,,,,
1533 車王電,2023/4/18,1533,-78,0,-20,-98,-1,,-2,-1,33.32,"32,835","3,072",39,1.27,85.71,30.22,,,,,
1533 車王電,2023/4/17,1533,187,0,-3,184,5,,-1,5,33.32,"32,835","2,359",21,0.89,0,-2.03,,,,,
1533 車王電,2023/4/14,1533,67,0,0,67,4,,,4,33.32,"32,835","2,408",21,0.87,5,0.92,4.68,4.71,5.61,3.53,52.66
1533 車王電,2023/4/13,1533,63,0,2,65,3,,1,3,33.32,"32,835","2,386",20,0.84,0,-0.21,,,,,
1533 車王電,2023/4/12,1533,125,0,0,125,2,,,2,33.32,"32,835","2,391",0,0,0,-0.87,,,,,
1533 車王電,2023/4/11,1533,137,0,5,142,1,,1,1,33.32,"32,835","2,412",0,0,0,1.22,,,,,
1533 車王電,2023/4/10,1533,-70,0,0,-70,-9,,,-6,33.32,"32,835","2,383",0,0,0,-0.17,,,,,
1533 車王電,2023/4/7,1533,-52,0,0,-52,-8,,,-5,33.32,"32,835","2,387",0,0,-100,0.42,4.49,4.71,5.61,3.53,52.66
1533 車王電,2023/4/6,1533,-37,0,0,-37,-7,,,-4,33.32,"32,835","2,377",7,0.29,-78.79,-3.69,,,,,
1535 中宇,2023/4/28,1535,6,0,0,6,1,,,1,60.46,"74,811",285,0,0,0,0.71,2.14,1.56,0.58,0,73.6
1535 中宇,2023/4/27,1535,-4,0,0,-4,-1,,,-1,60.46,"74,811",283,0,0,0,-0.7,,,,,
1535 中宇,2023/4/26,1535,29,0,0,29,1,,,1,60.46,"74,811",285,0,0,0,-2.4,,,,,
1535 中宇,2023/4/25,1535,-60,0,-1,-61,-1,,-2,-1,60.46,"74,811",292,0,0,0,7.35,,,,,
1535 中宇,2023/4/24,1535,61,0,-5,56,7,,-1,7,60.46,"74,811",272,0,0,0,-3.89,,,,,
1535 中宇,2023/4/21,1535,62,0,2,64,6,,1,6,60.46,"74,811",283,0,0,0,-3.41,2.17,1.55,0.58,0,73.6
1535 中宇,2023/4/20,1535,61,0,-12,49,5,,-1,5,60.46,"74,811",293,0,0,0,-3.93,,,,,
1535 中宇,2023/4/19,1535,72,0,63,135,4,,5,4,60.46,"74,811",305,0,0,0,-15.28,,,,,
1535 中宇,2023/4/18,1535,19,0,12,31,3,,4,3,60.46,"74,811",360,0,0,0,1.98,,,,,
1535 中宇,2023/4/17,1535,80,0,9,89,2,,3,2,60.46,"74,811",353,0,0,0,-5.61,,,,,
1535 中宇,2023/4/14,1535,98,0,9,107,1,,2,1,60.46,"74,811",374,0,0,0,20.26,1.88,1.54,0.58,0,73.6
1535 中宇,2023/4/13,1535,-209,0,22,-187,-1,,1,-1,60.46,"74,811",311,0,0,0,74.72,,,,,
1535 中宇,2023/4/12,1535,176,130,-3,303,3,1,-3,3,60.46,"74,811",178,0,0,0,81.63,,,,,
1535 中宇,2023/4/11,1535,93,0,-2,91,2,,-2,2,60.46,"74,811",98,0,0,0,36.11,,,,,
1535 中宇,2023/4/10,1535,63,0,-1,62,1,,-1,1,60.46,"74,811",72,0,0,0,-20.88,,,,,
1535 中宇,2023/4/7,1535,-38,0,3,-35,-1,,1,-1,60.46,"74,811",91,0,0,0,4.6,1.71,1.54,0.58,0,73.6
1535 中宇,2023/4/6,1535,79,0,-2,77,2,,-1,2,60.46,"74,811",87,0,0,0,-7.45,,,,,
1536 和大,2023/4/28,1536,-30,0,5,-25,-8,,3,-8,12.08,"33,753","4,371",6,0.14,0,0.3,4.95,3.84,2.42,2.52,42.59
1536 和大,2023/4/27,1536,-142,0,15,-127,-7,,2,-7,12.08,"33,753","4,358",6,0.14,50,-0.25,,,,,
1536 和大,2023/4/26,1536,-528,0,46,-482,-6,,1,-6,12.08,"33,753","4,369",4,0.09,-55.56,-1.35,,,,,
1536 和大,2023/4/25,1536,-590,0,-17,-607,-5,,-7,-5,12.08,"33,753","4,429",9,0.2,-40,-0.18,,,,,
1536 和大,2023/4/24,1536,-62,0,-24,-86,-4,,-6,-4,12.08,"33,753","4,437",15,0.34,650,-1.27,,,,,
1536 和大,2023/4/21,1536,-718,0,-65,-783,-3,,-5,-3,12.08,"33,753","4,494",2,0.04,100,-0.97,4.95,3.68,2.89,2.2,43.11
1536 和大,2023/4/20,1536,-499,0,-38,-537,-2,,-4,-2,12.08,"33,753","4,538",1,0.02,0,0.31,,,,,
1536 和大,2023/4/19,1536,-42,0,-28,-70,-1,,-3,-1,12.08,"33,753","4,524",1,0.02,-66.67,-0.96,,,,,
1536 和大,2023/4/18,1536,69,-3,-10,56,1,-1,-2,1,12.08,"33,753","4,568",3,0.07,0,0.15,,,,,
1536 和大,2023/4/17,1536,-205,0,-71,-276,-1,,-1,-1,12.08,"33,753","4,561",0,0,0,-0.18,,,,,
1536 和大,2023/4/14,1536,121,0,173,294,1,,1,1,12.09,"33,786","4,569",0,0,0,0.24,5.05,3.89,2.42,2.87,42.9
1536 和大,2023/4/13,1536,-47,0,-12,-59,-1,,-1,-1,12.09,"33,786","4,558",0,0,0,-0.28,,,,,
1536 和大,2023/4/12,1536,79,-1,23,102,2,-1,1,3,12.09,"33,786","4,571",0,0,0,1.42,,,,,
1536 和大,2023/4/11,1536,29,1,-10,20,1,1,-1,2,12.09,"33,786","4,507",0,0,0,-0.16,,,,,
1536 和大,2023/4/10,1536,0,0,36,37,,,1,1,12.09,"33,786","4,514",0,0,0,-0.4,,,,,
1536 和大,2023/4/7,1536,3,0,-9,-6,1,,-1,-3,12.09,"33,786","4,532",0,0,-100,0.49,5.13,3.87,2.41,2.87,42.83
1536 和大,2023/4/6,1536,-92,1,2,-89,-2,2,4,-2,12.09,"33,786","4,510",16,0.35,-42.86,-0.18,,,,,
1537 廣隆,2023/4/28,1537,20,0,0,20,5,,,5,13.51,"11,087",28,0,0,0,7.69,3.91,3.44,3.4,3.21,46.51
1537 廣隆,2023/4/27,1537,1,0,0,1,4,,,4,13.51,"11,087",26,0,0,0,0,,,,,
1537 廣隆,2023/4/26,1537,26,0,8,34,3,,2,3,13.51,"11,087",26,0,0,0,0,,,,,
1537 廣隆,2023/4/25,1537,8,0,1,9,2,,1,2,13.51,"11,087",26,0,0,0,-13.33,,,,,
1537 廣隆,2023/4/24,1537,5,0,0,5,1,,,1,13.51,"11,087",30,0,0,0,0,,,,,
1537 廣隆,2023/4/21,1537,-39,0,-2,-41,-5,,-2,-5,13.51,"11,087",30,0,0,0,0,3.9,3.44,3.4,3.21,46.36
1537 廣隆,2023/4/20,1537,-13,0,-3,-16,-4,,-1,-4,13.51,"11,087",30,0,0,0,-14.29,,,,,
1537 廣隆,2023/4/19,1537,-18,0,2,-16,-3,,1,-3,13.51,"11,087",35,0,0,0,0,,,,,
1537 廣隆,2023/4/18,1537,-8,0,0,-8,-2,,,-2,13.51,"11,087",35,0,0,0,6.06,,,,,
1537 廣隆,2023/4/17,1537,-70,0,0,-70,-1,,,-1,13.51,"11,087",33,0,0,0,0,,,,,
1537 廣隆,2023/4/14,1537,18,0,1,19,3,,1,3,13.51,"11,087",33,0,0,0,0,3.9,3.48,3.4,3.21,46.43
1537 廣隆,2023/4/13,1537,2,0,0,2,2,,,2,13.51,"11,087",33,0,0,0,0,,,,,
1537 廣隆,2023/4/12,1537,2,0,2,4,1,,1,1,13.51,"11,087",33,0,0,0,0,,,,,
1537 廣隆,2023/4/11,1537,-5,0,0,-5,-8,,,-8,13.51,"11,087",33,0,0,0,37.5,,,,,
1537 廣隆,2023/4/10,1537,-5,0,-4,-9,-7,,-1,-7,13.51,"11,087",24,0,0,0,0,,,,,
1537 廣隆,2023/4/7,1537,-13,0,0,-13,-6,,,-6,13.51,"11,087",24,0,0,0,0,3.87,3.48,3.4,3.21,46.43
1537 廣隆,2023/4/6,1537,-4,0,-4,-8,-5,,-1,-5,13.51,"11,087",24,0,0,0,-11.11,,,,,
1538 正峰,2023/4/28,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,5.69,7.33,0,0,50.98
1538 正峰,2023/4/27,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/26,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/25,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/24,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/21,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,6.4,7.33,0,0,50.98
1538 正峰,2023/4/20,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/19,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/18,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/17,1538,0,0,0,0,,,,,17.73,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/14,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,8.52,5.92,0,0,49.94
1538 正峰,2023/4/13,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/12,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/11,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/10,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,,,,,
1538 正峰,2023/4/7,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,8.52,5.92,0,0,50.28
1538 正峰,2023/4/6,1538,0,0,0,0,,,,,39.67,"13,445",0,0,,0,0,,,,,
1539 巨庭,2023/4/28,1539,-15,0,0,-15,-2,,,-2,14.94,"9,769","3,814",413,10.83,-0.96,-0.21,2,0.87,2.07,0,57.01
1539 巨庭,2023/4/27,1539,-10,0,0,-10,-1,,,-1,14.94,"9,769","3,822",417,10.91,0,0.24,,,,,
1539 巨庭,2023/4/26,1539,27,0,0,27,1,,,1,14.94,"9,769","3,813",417,10.94,-0.24,-1.7,,,,,
1539 巨庭,2023/4/25,1539,-179,0,0,-179,-1,,,-1,14.94,"9,769","3,879",418,10.78,-0.24,-1.57,,,,,
1539 巨庭,2023/4/24,1539,8,0,0,8,1,,,1,14.94,"9,769","3,941",419,10.63,1.95,-1.5,,,,,
1539 巨庭,2023/4/21,1539,-96,0,0,-96,-4,,,-4,14.94,"9,769","4,001",411,10.27,3.79,-0.42,2.69,0.87,0.98,1.24,57.01
1539 巨庭,2023/4/20,1539,-365,0,-5,-370,-3,,-1,-3,14.94,"9,769","4,018",396,9.86,9.7,1.03,,,,,
1539 巨庭,2023/4/19,1539,-171,0,0,-171,-2,,,-2,14.94,"9,769","3,977",361,9.08,2.85,-0.13,,,,,
1539 巨庭,2023/4/18,1539,-54,0,0,-54,-1,,,-1,14.94,"9,769","3,982",351,8.81,1.74,0.58,,,,,
