證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
2032 新鋼,2023/2/1,2032,284,41,0,325,5,3,,5,26.16,"34,143","2,650",320,12.08,5.26,-4.09,,,,,
2033 佳大,2023/2/24,2033,-119,0,1,-118,-1,,1,-1,14.29,"11,534","1,491",29,1.95,-59.15,2.26,3.92,2.03,0.96,6.9,53.46
2033 佳大,2023/2/23,2033,273,0,0,273,1,,,1,14.29,"11,534","1,458",71,4.87,73.17,1.67,,,,,
2033 佳大,2023/2/22,2033,-45,0,0,-45,-1,,,-1,14.29,"11,534","1,434",41,2.86,-16.33,-0.21,,,,,
2033 佳大,2023/2/21,2033,95,0,0,95,3,,,3,14.29,"11,534","1,437",49,3.41,16.67,1.99,,,,,
2033 佳大,2023/2/20,2033,273,0,0,273,2,,,2,14.29,"11,534","1,409",42,2.98,31.25,-10.54,,,,,
2033 佳大,2023/2/17,2033,42,0,0,42,1,,,1,14.29,"11,534","1,575",32,2.03,255.56,-2.66,,,,,
2033 佳大,2023/2/16,2033,-89,0,0,-89,-3,,,-3,14.29,"11,534","1,618",9,0.56,28.57,4.19,,,,,
2033 佳大,2023/2/15,2033,-11,0,1,-10,-2,,1,-2,14.29,"11,534","1,553",7,0.45,0,-1.65,,,,,
2033 佳大,2023/2/14,2033,-6,0,0,-6,-1,,,-1,14.29,"11,534","1,579",7,0.44,0,0.13,,,,,
2033 佳大,2023/2/13,2033,139,0,0,139,1,,,1,14.29,"11,534","1,577",7,0.44,16.67,-10.5,,,,,
2033 佳大,2023/2/10,2033,-218,0,0,-218,-3,,,-3,14.29,"11,534","1,762",6,0.34,-40,3.22,3.78,2.04,0.96,6.9,53.46
2033 佳大,2023/2/9,2033,-51,0,0,-51,-2,,,-2,14.29,"11,534","1,707",10,0.59,-23.08,1.19,,,,,
2033 佳大,2023/2/8,2033,-84,0,0,-84,-1,,,-1,14.29,"11,534","1,687",13,0.77,0,-0.59,,,,,
2033 佳大,2023/2/7,2033,264,0,0,264,1,,,1,14.29,"11,534","1,697",13,0.77,18.18,-2.64,,,,,
2033 佳大,2023/2/6,2033,0,0,0,0,,,,,14.29,"11,534","1,743",11,0.63,-62.07,0.46,,,,,
2033 佳大,2023/2/3,2033,-31,0,0,-31,-2,,,-2,14.29,"11,534","1,735",29,1.67,-14.71,0.52,,,,,
2033 佳大,2023/2/2,2033,-63,0,0,-63,-1,,,-1,14.29,"11,534","1,726",34,1.97,0,0.94,,,,,
2033 佳大,2023/2/1,2033,39,0,0,39,3,,,3,14.29,"11,534","1,710",34,1.99,-2.86,1.54,,,,,
2034 允強,2023/2/24,2034,-511,0,-35,-546,-1,,-1,-1,17.91,"79,785","5,301",102,1.92,7.37,2,3.87,2.61,1.06,1.19,42.87
2034 允強,2023/2/23,2034,244,0,30,274,5,,1,5,17.91,"79,785","5,197",95,1.83,23.38,-0.48,,,,,
2034 允強,2023/2/22,2034,677,0,-41,636,4,,-3,4,17.91,"79,785","5,222",77,1.47,0,-2.04,,,,,
2034 允強,2023/2/21,2034,197,0,-71,126,3,,-2,3,17.91,"79,785","5,331",77,1.44,4.05,-0.47,,,,,
2034 允強,2023/2/20,2034,309,100,-32,377,2,2,-1,2,17.91,"79,785","5,356",74,1.38,-70.52,-1.29,,,,,
2034 允強,2023/2/17,2034,714,150,109,973,1,1,2,1,17.91,"79,785","5,426",251,4.63,-10.68,1.16,,,,,
2034 允強,2023/2/16,2034,-90,0,31,-59,-6,,1,-6,17.91,"79,785","5,364",281,5.24,-13,0.28,,,,,
2034 允強,2023/2/15,2034,-45,0,-40,-85,-5,,-2,-5,17.91,"79,785","5,349",323,6.04,-12.7,-1.64,,,,,
2034 允強,2023/2/14,2034,-74,0,-55,-129,-4,,-1,-4,17.91,"79,785","5,438",370,6.8,-39.74,0.59,,,,,
2034 允強,2023/2/13,2034,-831,0,109,-722,-3,,1,-3,17.91,"79,785","5,406",614,11.36,4.96,-4.52,,,,,
2034 允強,2023/2/10,2034,-155,0,-32,-187,-2,,-1,-2,17.91,"79,785","5,662",585,10.33,-0.17,-2.75,3.57,2.61,1.87,0.36,42.95
2034 允強,2023/2/9,2034,-507,0,62,-445,-1,,1,-1,17.91,"79,785","5,822",586,10.07,7.72,1.84,,,,,
2034 允強,2023/2/8,2034,432,0,-79,353,1,,-1,1,17.91,"79,785","5,717",544,9.52,91.55,4.63,,,,,
2034 允強,2023/2/7,2034,-217,0,109,-108,-1,,2,-1,17.91,"79,785","5,464",284,5.2,-5.65,1.39,,,,,
2034 允強,2023/2/6,2034,347,0,1,348,17,,1,13,17.91,"79,785","5,389",301,5.59,1.35,-0.52,,,,,
2034 允強,2023/2/3,2034,38,100,-8,130,16,2,-3,12,17.91,"79,785","5,417",297,5.48,0,-3.78,,,,,
2034 允強,2023/2/2,2034,313,100,-54,359,15,1,-2,11,17.91,"79,785","5,630",297,5.28,0,-5.58,,,,,
2034 允強,2023/2/1,2034,919,0,-38,881,14,,-1,10,17.91,"79,785","5,963",297,4.98,7.61,1.71,,,,,
2035 唐榮,2023/2/24,2035,0,0,0,0,,,,,45.19,"158,178",164,0,0,0,-6.82,0.25,0,0.21,0,96.42
2035 唐榮,2023/2/23,2035,0,0,0,0,,,,,45.19,"158,178",176,0,0,0,0,,,,,
2035 唐榮,2023/2/22,2035,0,0,0,0,,,,,45.19,"158,178",176,0,0,0,0,,,,,
2035 唐榮,2023/2/21,2035,1,0,0,1,1,,,1,45.19,"158,178",176,0,0,0,-0.56,,,,,
2035 唐榮,2023/2/20,2035,0,0,0,0,,,,,45.19,"158,178",177,0,0,0,1.72,,,,,
2035 唐榮,2023/2/17,2035,0,0,0,0,,,,,45.19,"158,178",174,0,0,0,-0.57,,,,,
2035 唐榮,2023/2/16,2035,0,0,0,0,,,,,45.19,"158,178",175,0,0,0,0,,,,,
2035 唐榮,2023/2/15,2035,-4,0,0,-4,-4,,,-4,45.19,"158,178",175,0,0,0,-0.57,,,,,
2035 唐榮,2023/2/14,2035,-2,0,0,-2,-3,,,-3,45.19,"158,178",176,0,0,0,0,,,,,
2035 唐榮,2023/2/13,2035,-4,0,0,-4,-2,,,-2,45.19,"158,178",176,0,0,0,0,,,,,
2035 唐榮,2023/2/10,2035,-1,0,0,-1,-1,,,-1,45.19,"158,178",176,0,0,0,0,0.25,0,0.21,0,96.4
2035 唐榮,2023/2/9,2035,0,0,0,0,,,,,45.19,"158,178",176,0,0,0,-0.56,,,,,
2035 唐榮,2023/2/8,2035,0,0,0,0,,,,,45.19,"158,178",177,0,0,0,-1.12,,,,,
2035 唐榮,2023/2/7,2035,-2,0,0,-2,-1,,,-1,45.19,"158,178",179,0,0,0,0,,,,,
2035 唐榮,2023/2/6,2035,10,0,0,10,1,,,1,45.19,"158,178",179,0,0,0,-6.28,,,,,
2035 唐榮,2023/2/3,2035,0,0,0,0,,,,,45.19,"158,178",191,0,0,0,-0.52,,,,,
2035 唐榮,2023/2/2,2035,1,0,0,1,4,,,4,45.19,"158,178",192,0,0,0,-0.52,,,,,
2035 唐榮,2023/2/1,2035,1,0,0,1,3,,,3,45.19,"158,178",193,0,0,0,-2.03,,,,,
2038 海光,2023/2/24,2038,-565,0,3,-562,-1,,1,-1,32.67,"59,227","4,383",259,5.91,-7.83,-1.19,2.41,1.45,1.52,0.5,48.42
2038 海光,2023/2/23,2038,580,0,0,580,2,,,2,32.67,"59,227","4,436",281,6.33,8.08,-4.89,,,,,
2038 海光,2023/2/22,2038,45,0,0,45,1,,,1,32.67,"59,227","4,664",260,5.57,-4.41,-0.89,,,,,
2038 海光,2023/2/21,2038,-12,0,-2,-14,-1,,-3,-1,32.67,"59,227","4,706",272,5.78,0,-1.2,,,,,
2038 海光,2023/2/20,2038,87,0,-1,86,2,,-2,2,32.67,"59,227","4,763",272,5.71,3.82,-1.18,,,,,
2038 海光,2023/2/17,2038,42,0,-1,41,1,,-1,1,32.67,"59,227","4,820",262,5.44,8.71,-0.41,,,,,
2038 海光,2023/2/16,2038,-222,0,0,-222,-2,,,-2,32.67,"59,227","4,840",241,4.98,2.55,2.26,,,,,
2038 海光,2023/2/15,2038,-88,0,1,-87,-1,,1,-1,32.67,"59,227","4,733",235,4.97,0,-0.4,,,,,
2038 海光,2023/2/14,2038,9,0,0,9,2,,,2,32.67,"59,227","4,752",235,4.95,2.17,0.06,,,,,
2038 海光,2023/2/13,2038,16,0,0,16,1,,,1,32.67,"59,227","4,749",230,4.84,-4.56,-3.4,,,,,
2038 海光,2023/2/10,2038,-138,0,0,-138,-2,,,-2,32.67,"59,227","4,916",241,4.9,-2.82,-1.13,3.13,1.49,0.78,0.5,48.42
2038 海光,2023/2/9,2038,-134,0,0,-134,-1,,,-1,32.67,"59,227","4,972",248,4.99,-6.06,-0.48,,,,,
2038 海光,2023/2/8,2038,1,0,0,1,1,,,1,32.67,"59,227","4,996",264,5.28,1.54,0.73,,,,,
2038 海光,2023/2/7,2038,-1,0,0,-1,-3,,,-3,32.67,"59,227","4,960",260,5.24,7,1.99,,,,,
2038 海光,2023/2/6,2038,-94,0,0,-94,-2,,,-2,32.67,"59,227","4,863",243,5,-0.82,-3.11,,,,,
2038 海光,2023/2/3,2038,-242,0,0,-242,-1,,,-1,32.67,"59,227","5,019",245,4.88,-8.92,0.48,,,,,
2038 海光,2023/2/2,2038,99,0,0,99,5,,,5,32.67,"59,227","4,995",269,5.39,-10.63,1.67,,,,,
2038 海光,2023/2/1,2038,344,52,0,396,4,3,,4,32.67,"59,227","4,913",301,6.13,-7.1,-2.58,,,,,
2049 上銀,2023/2/24,2049,56,423,115,594,1,1,1,1,12.64,"44,708","2,637",437,16.57,15,-15.45,4.96,5.57,2.9,2.79,56.25
2049 上銀,2023/2/23,2049,-624,-5,0,-630,-2,-1,,-2,12.64,"44,708","3,119",380,12.18,-4.04,7.22,,,,,
2049 上銀,2023/2/22,2049,-550,562,-70,-58,-1,4,-1,-1,12.64,"44,708","2,909",396,13.61,-5.26,1.22,,,,,
2049 上銀,2023/2/21,2049,"1,084",855,233,"2,172",1,3,1,1,12.64,"44,708","2,874",418,14.54,15.15,4.89,,,,,
2049 上銀,2023/2/20,2049,-861,200,-24,-686,-1,2,-1,-1,12.64,"44,708","2,740",363,13.25,-3.71,9.25,,,,,
2049 上銀,2023/2/17,2049,281,549,26,856,1,1,2,1,12.64,"44,708","2,508",377,15.03,16.36,1.05,,,,,
2049 上銀,2023/2/16,2049,"-1,080",-18,16,"-1,082",-3,-1,1,-3,12.64,"44,708","2,482",324,13.05,-11.48,8.72,,,,,
2049 上銀,2023/2/15,2049,-144,11,-60,-193,-2,2,-1,-2,12.64,"44,708","2,283",366,16.03,-4.69,-1.21,,,,,
2049 上銀,2023/2/14,2049,-373,205,0,-168,-1,1,,-1,12.64,"44,708","2,311",384,16.62,2.95,-3.75,,,,,
2049 上銀,2023/2/13,2049,660,-33,47,674,2,-2,1,2,12.64,"44,708","2,401",373,15.54,8.12,-1.64,,,,,
2049 上銀,2023/2/10,2049,116,-27,-49,40,1,-1,-2,1,12.64,"44,708","2,441",345,14.13,-16.46,-20.18,4.61,5.08,2.93,3.56,56.35
2049 上銀,2023/2/9,2049,"-1,086",628,-75,-533,-3,13,-1,-2,12.64,"44,708","3,058",413,13.51,4.56,-0.49,,,,,
2049 上銀,2023/2/8,2049,"-1,812","1,430",71,-310,-2,12,2,-1,12.64,"44,708","3,073",395,12.85,21.91,20.37,,,,,
2049 上銀,2023/2/7,2049,-18,301,76,360,-1,11,1,2,12.64,"44,708","2,553",324,12.69,5.54,-1.43,,,,,
2049 上銀,2023/2/6,2049,234,323,-3,554,1,10,-2,1,12.64,"44,708","2,590",307,11.85,6.23,-5.54,,,,,
2049 上銀,2023/2/3,2049,-190,188,-95,-97,-1,9,-1,-1,12.64,"44,708","2,742",289,10.54,17,0.81,,,,,
2049 上銀,2023/2/2,2049,841,177,7,"1,025",1,8,1,1,12.64,"44,708","2,720",247,9.08,15.96,-6.53,,,,,
2049 上銀,2023/2/1,2049,-277,304,-107,-79,-1,7,-1,-1,12.64,"44,708","2,910",213,7.32,-2.74,1.89,,,,,
2059 川湖,2023/2/24,2059,204,1,31,236,1,1,1,1,16.82,"16,030","1,100",3,0.27,0,7.74,6.32,4.11,1.44,5.69,61.71
2059 川湖,2023/2/23,2059,-19,0,0,-19,-2,,,-2,16.82,"16,030","1,021",3,0.29,-25,1.19,,,,,
2059 川湖,2023/2/22,2059,-24,4,-7,-27,-1,2,-1,-1,16.82,"16,030","1,009",4,0.4,0,1.31,,,,,
2059 川湖,2023/2/21,2059,0,5,10,15,,1,1,1,16.82,"16,030",996,4,0.4,0,-0.2,,,,,
2059 川湖,2023/2/20,2059,-37,0,0,-37,-1,,,-1,16.82,"16,030",998,4,0.4,0,1.42,,,,,
2059 川湖,2023/2/17,2059,249,8,9,266,2,1,3,2,16.82,"16,030",984,4,0.41,33.33,-4.47,,,,,
2059 川湖,2023/2/16,2059,160,-43,4,121,1,-2,2,1,16.82,"16,030","1,030",3,0.29,0,-0.96,,,,,
2059 川湖,2023/2/15,2059,-95,-53,7,-141,-9,-1,1,-9,16.76,"15,976","1,040",3,0.29,0,2.46,,,,,
2059 川湖,2023/2/14,2059,-30,0,-1,-31,-8,,-2,-8,16.76,"15,976","1,015",3,0.3,0,1.6,,,,,
2059 川湖,2023/2/13,2059,-60,-8,-6,-74,-7,-1,-1,-7,16.76,"15,976",999,3,0.3,0,0.71,,,,,
2059 川湖,2023/2/10,2059,-102,0,3,-99,-6,,1,-6,16.76,"15,976",992,3,0.3,200,0.2,6.82,3.95,1.42,5.69,61.65
2059 川湖,2023/2/9,2059,-92,-5,-1,-98,-5,-1,-3,-5,16.76,"15,976",990,1,0.1,0,0.51,,,,,
2059 川湖,2023/2/8,2059,-23,0,-6,-29,-4,,-2,-4,16.76,"15,976",985,1,0.1,0,-0.4,,,,,
2059 川湖,2023/2/7,2059,-101,-15,-5,-121,-3,-7,-1,-3,16.76,"15,976",989,1,0.1,0,-0.3,,,,,
2059 川湖,2023/2/6,2059,-76,-5,0,-81,-2,-6,,-2,16.76,"15,976",992,1,0.1,0,-1.78,,,,,
2059 川湖,2023/2/3,2059,-57,-5,-14,-76,-1,-5,-1,-1,16.76,"15,976","1,010",1,0.1,0,3.48,,,,,
2059 川湖,2023/2/2,2059,242,-79,25,188,1,-4,2,1,16.76,"15,976",976,1,0.1,0,-0.81,,,,,
2059 川湖,2023/2/1,2059,-346,-26,14,-358,-3,-3,1,-3,16.76,"15,976",984,1,0.1,0,7.31,,,,,
2061 風青,2023/2/24,2061,-9,0,0,-9,-1,,,-1,20.14,"9,395","1,154",4,0.35,0,1.67,10.66,5.16,4.07,4,40.96
2061 風青,2023/2/23,2061,4,0,0,4,1,,,1,20.14,"9,395","1,135",4,0.35,300,-0.26,,,,,
2061 風青,2023/2/22,2061,-1,0,0,-1,-1,,,-1,20.14,"9,395","1,138",1,0.09,0,-0.09,,,,,
2061 風青,2023/2/21,2061,1,0,0,1,4,,,4,20.14,"9,395","1,139",1,0.09,0,-0.35,,,,,
2061 風青,2023/2/20,2061,15,0,0,15,3,,,3,20.14,"9,395","1,143",1,0.09,0,-1.38,,,,,
2061 風青,2023/2/17,2061,19,0,0,19,2,,,2,20.14,"9,395","1,159",1,0.09,0,-0.52,,,,,
2061 風青,2023/2/16,2061,28,0,0,28,1,,,1,20.14,"9,395","1,165",1,0.09,0,-5.74,,,,,
2061 風青,2023/2/15,2061,-3,0,0,-3,-2,,,-2,20.14,"9,395","1,236",1,0.08,-50,0.98,,,,,
2061 風青,2023/2/14,2061,-6,0,0,-6,-1,,,-1,20.14,"9,395","1,224",2,0.16,0,0.08,,,,,
2061 風青,2023/2/13,2061,14,0,0,14,1,,,1,20.14,"9,395","1,223",2,0.16,100,1.92,,,,,
2061 風青,2023/2/10,2061,-3,0,0,-3,-4,,,-4,20.14,"9,395","1,200",1,0.08,-66.67,0.76,10.33,4.22,5.68,4.09,40.96
2061 風青,2023/2/9,2061,-1,0,0,-1,-3,,,-3,20.14,"9,395","1,191",3,0.25,0,-2.38,,,,,
2061 風青,2023/2/8,2061,-38,0,0,-38,-2,,,-2,20.14,"9,395","1,220",3,0.25,0,0.49,,,,,
2061 風青,2023/2/7,2061,-91,0,0,-91,-1,,,-1,20.14,"9,395","1,214",3,0.25,-25,-0.33,,,,,
2061 風青,2023/2/6,2061,94,0,1,95,1,,1,1,20.14,"9,395","1,218",4,0.33,0,4.28,,,,,
2061 風青,2023/2/3,2061,-32,0,0,-32,-3,,,-3,20.14,"9,395","1,168",0,0,0,1.3,,,,,
2061 風青,2023/2/2,2061,-4,0,0,-4,-2,,,-2,20.14,"9,395","1,153",0,0,0,0.87,,,,,
2061 風青,2023/2/1,2061,-1,0,0,-1,-1,,,-1,20.14,"9,395","1,143",0,0,0,0.18,,,,,
2062 橋椿,2023/2/24,2062,-166,0,-6,-172,-1,,-1,-1,14.93,"29,867","3,041",2,0.07,0,0.43,6.03,2.8,2.77,1.81,57.75
2062 橋椿,2023/2/23,2062,42,0,0,42,1,,,1,14.93,"29,867","3,028",0,0,0,-0.33,,,,,
2062 橋椿,2023/2/22,2062,-18,0,-13,-31,-1,,-3,-1,14.93,"29,867","3,038",0,0,0,0.07,,,,,
2062 橋椿,2023/2/21,2062,175,0,-3,172,2,,-2,2,14.93,"29,867","3,036",0,0,0,-1.08,,,,,
2062 橋椿,2023/2/20,2062,60,0,-3,57,1,,-1,1,14.93,"29,867","3,069",0,0,0,-0.78,,,,,
2062 橋椿,2023/2/17,2062,-34,0,0,-34,-1,,,-1,14.93,"29,867","3,093",0,0,0,-0.16,,,,,
2062 橋椿,2023/2/16,2062,51,0,0,51,2,,,2,14.93,"29,867","3,098",0,0,0,-0.51,,,,,
2062 橋椿,2023/2/15,2062,6,0,0,6,1,,,1,14.93,"29,867","3,114",0,0,0,0.74,,,,,
2062 橋椿,2023/2/14,2062,-56,0,0,-56,-2,,,-2,14.93,"29,867","3,091",0,0,0,0.26,,,,,
2062 橋椿,2023/2/13,2062,-44,0,-1,-45,-1,,-4,-1,14.93,"29,867","3,083",0,0,0,0.69,,,,,
2062 橋椿,2023/2/10,2062,90,0,-9,81,3,,-3,3,14.93,"29,867","3,062",0,0,-100,-1.92,6.05,2.52,2.78,1.81,58.02
2062 橋椿,2023/2/9,2062,2,0,-1,1,2,,-2,2,14.93,"29,867","3,122",6,0.19,-60,-1.36,,,,,
2062 橋椿,2023/2/8,2062,24,0,-2,22,1,,-1,1,14.93,"29,867","3,165",15,0.47,0,0.03,,,,,
2062 橋椿,2023/2/7,2062,-67,0,0,-67,-1,,,-1,14.93,"29,867","3,164",15,0.47,0,0.6,,,,,
2062 橋椿,2023/2/6,2062,8,0,-1,7,7,,-1,7,14.93,"29,867","3,145",15,0.48,0,-0.94,,,,,
2062 橋椿,2023/2/3,2062,21,0,1,22,6,,1,6,14.93,"29,867","3,175",15,0.47,0,-0.22,,,,,
2062 橋椿,2023/2/2,2062,59,0,0,59,5,,,5,14.93,"29,867","3,182",15,0.47,0,-0.66,,,,,
2062 橋椿,2023/2/1,2062,155,0,2,157,4,,1,4,14.93,"29,867","3,203",15,0.47,0,0.38,,,,,
2063 世鎧,2023/2/24,2063,23,0,0,23,3,,,3,15.25,"7,563",138,0,0,0,-3.5,10.09,8.59,13.46,3.42,34.92
2063 世鎧,2023/2/23,2063,46,0,0,46,2,,,2,15.25,"7,563",143,0,0,0,-8.92,,,,,
2063 世鎧,2023/2/22,2063,1,0,0,1,1,,,1,15.25,"7,563",157,0,0,0,16.3,,,,,
2063 世鎧,2023/2/21,2063,-10,0,0,-10,-2,,,-2,15.25,"7,563",135,0,0,0,-4.26,,,,,
2063 世鎧,2023/2/20,2063,-21,0,0,-21,-1,,,-1,15.25,"7,563",141,0,0,0,-11.88,,,,,
2063 世鎧,2023/2/17,2063,4,0,0,4,1,,,1,15.25,"7,563",160,0,0,0,-6.98,,,,,
2063 世鎧,2023/2/16,2063,-197,0,-3,-200,-1,,-1,-1,15.25,"7,563",172,0,0,0,36.51,,,,,
2063 世鎧,2023/2/15,2063,57,75,0,132,3,3,,3,13.52,"6,708",126,0,0,0,29.9,,,,,
2063 世鎧,2023/2/14,2063,7,50,0,57,2,2,,2,13.52,"6,708",97,0,0,0,7.78,,,,,
2063 世鎧,2023/2/13,2063,14,50,0,64,1,1,,1,13.52,"6,708",90,0,0,0,0,,,,,
2063 世鎧,2023/2/10,2063,-37,0,0,-37,-2,,,-2,13.52,"6,708",90,0,0,0,-1.1,8.26,9.27,12.05,5.2,35.16
2063 世鎧,2023/2/9,2063,-8,0,0,-8,-1,,,-1,13.52,"6,708",91,0,0,0,-3.19,,,,,
2063 世鎧,2023/2/8,2063,6,0,0,6,6,,,6,13.52,"6,708",94,0,0,0,5.62,,,,,
2063 世鎧,2023/2/7,2063,63,0,0,63,5,,,5,13.52,"6,708",89,0,0,0,20.27,,,,,
2063 世鎧,2023/2/6,2063,63,0,0,63,4,,,4,13.52,"6,708",74,0,0,0,-1.33,,,,,
2063 世鎧,2023/2/3,2063,38,0,0,38,3,,,3,13.52,"6,708",75,0,0,0,0,,,,,
2063 世鎧,2023/2/2,2063,114,0,0,114,2,,,2,13.52,"6,708",75,0,0,0,22.95,,,,,
2063 世鎧,2023/2/1,2063,9,0,0,9,1,,,1,13.52,"6,708",61,0,0,0,-1.61,,,,,
2064 晉椿,2023/2/24,2064,-1,0,0,-1,-1,,,-1,16.25,"11,313",668,1,0.15,0,0.91,3.88,7.03,0,0,75.28
2064 晉椿,2023/2/23,2064,16,0,0,16,3,,,3,16.25,"11,313",662,1,0.15,0,6.95,,,,,
2064 晉椿,2023/2/22,2064,1,0,0,1,2,,,2,16.25,"11,313",619,1,0.16,0,8.03,,,,,
2064 晉椿,2023/2/21,2064,11,0,0,11,1,,,1,16.25,"11,313",573,1,0.17,0,7.91,,,,,
2064 晉椿,2023/2/20,2064,0,0,0,0,,,,,16.25,"11,313",531,1,0.19,0,5.15,,,,,
2064 晉椿,2023/2/17,2064,0,0,0,0,,,,,16.25,"11,313",505,1,0.2,0,0,,,,,
2064 晉椿,2023/2/16,2064,-1,0,0,-1,-2,,,-2,16.25,"11,313",505,1,0.2,0,0.6,,,,,
2064 晉椿,2023/2/15,2064,-1,0,0,-1,-1,,,-1,16.25,"11,313",502,1,0.2,0,0,,,,,
2064 晉椿,2023/2/14,2064,1,0,0,1,1,,,1,16.25,"11,313",502,1,0.2,0,-1.95,,,,,
2064 晉椿,2023/2/13,2064,-2,0,0,-2,-3,,,-3,16.25,"11,313",512,1,0.2,0,-0.39,,,,,
2064 晉椿,2023/2/10,2064,-2,0,0,-2,-2,,,-2,16.25,"11,313",514,1,0.19,0,-0.39,3.88,7.03,0,0,75.26
2064 晉椿,2023/2/9,2064,-1,0,0,-1,-1,,,-1,16.25,"11,313",516,1,0.19,0,0.39,,,,,
2064 晉椿,2023/2/8,2064,0,0,0,0,,,,,16.25,"11,313",514,1,0.19,0,0,,,,,
2064 晉椿,2023/2/7,2064,-6,0,0,-6,-2,,,-2,16.25,"11,313",514,1,0.19,0,1.38,,,,,
2064 晉椿,2023/2/6,2064,-4,0,0,-4,-1,,,-1,16.25,"11,313",507,1,0.2,0,-0.39,,,,,
2064 晉椿,2023/2/3,2064,0,0,0,0,,,,,16.25,"11,313",509,1,0.2,0,0,,,,,
2064 晉椿,2023/2/2,2064,1,0,0,1,3,,,3,16.25,"11,313",509,1,0.2,0,1.19,,,,,
2064 晉椿,2023/2/1,2064,2,0,0,2,2,,,2,16.25,"11,313",503,1,0.2,0,2.65,,,,,
2065 世豐,2023/2/24,2065,3,0,0,3,1,,,1,14.85,"7,628",120,2,1.67,0,0,2.52,4.06,1.55,8.8,33.05
2065 世豐,2023/2/23,2065,-5,0,-11,-16,-1,,-1,-1,14.85,"7,628",120,2,1.67,0,-10.45,,,,,
2065 世豐,2023/2/22,2065,9,0,0,9,1,,,9,14.85,"7,628",134,2,1.49,0,2.29,,,,,
2065 世豐,2023/2/21,2065,-8,0,14,6,-4,,3,8,14.85,"7,628",131,2,1.53,0,0,,,,,
2065 世豐,2023/2/20,2065,-3,0,8,5,-3,,2,7,14.85,"7,628",131,2,1.53,0,9.17,,,,,
2065 世豐,2023/2/17,2065,-4,0,7,3,-2,,1,6,14.85,"7,628",120,2,1.67,0,4.35,,,,,
2065 世豐,2023/2/16,2065,-5,40,0,35,-1,1,,5,14.85,"7,628",115,2,1.74,100,1.77,,,,,
2065 世豐,2023/2/15,2065,10,0,0,10,4,,,4,14.85,"7,628",113,1,0.88,0,17.71,,,,,
2065 世豐,2023/2/14,2065,13,0,0,13,3,,,3,14.85,"7,628",96,1,1.04,0,26.32,,,,,
2065 世豐,2023/2/13,2065,20,25,0,45,2,1,,2,14.85,"7,628",76,1,1.32,0,0,,,,,
2065 世豐,2023/2/10,2065,2,0,0,2,1,,,1,14.85,"7,628",76,1,1.32,0,-11.63,2.95,4,1.55,7.05,34.87
2065 世豐,2023/2/9,2065,-3,0,0,-3,-1,,,-1,14.85,"7,628",86,1,1.16,0,-2.27,,,,,
2065 世豐,2023/2/8,2065,9,0,0,9,1,,,1,14.85,"7,628",88,1,1.14,0,0,,,,,
2065 世豐,2023/2/7,2065,0,0,0,0,,,,,14.85,"7,628",88,1,1.14,0,-1.12,,,,,
2065 世豐,2023/2/6,2065,-7,0,0,-7,-1,,,-2,14.85,"7,628",89,1,1.12,0,1.14,,,,,
2065 世豐,2023/2/3,2065,0,0,-1,-1,,,-2,-1,14.85,"7,628",88,1,1.14,0,3.53,,,,,
2065 世豐,2023/2/2,2065,9,0,-4,5,3,,-1,3,14.85,"7,628",85,1,1.18,0,-17.48,,,,,
2065 世豐,2023/2/1,2065,23,0,0,23,2,,,2,14.85,"7,628",103,1,0.97,0,9.57,,,,,
2066 世德,2023/2/24,2066,-12,0,0,-12,-4,,,-4,25.05,"10,153","1,150",56,4.87,-36.36,-0.09,3.97,1.05,5.31,2.12,60.93
2066 世德,2023/2/23,2066,-2,0,0,-2,-3,,,-3,25.05,"10,153","1,151",88,7.65,-19.27,-1.88,,,,,
2066 世德,2023/2/22,2066,-25,0,-2,-27,-2,,-1,-2,25.05,"10,153","1,173",109,9.29,-31.01,-4.09,,,,,
2066 世德,2023/2/21,2066,-32,0,0,-32,-1,,,-1,25.05,"10,153","1,223",158,12.92,0.64,0.16,,,,,
2066 世德,2023/2/20,2066,71,0,0,71,3,,,3,25.05,"10,153","1,221",157,12.86,27.64,2.95,,,,,
2066 世德,2023/2/17,2066,33,0,0,33,2,,,2,25.05,"10,153","1,186",123,10.37,17.14,-3.03,,,,,
2066 世德,2023/2/16,2066,78,0,-4,74,1,,-1,1,25.05,"10,153","1,223",105,8.59,-1.87,-3.01,,,,,
2066 世德,2023/2/15,2066,-7,0,0,-7,-1,,,-1,25.05,"10,153","1,261",107,8.49,-17.69,-2.85,,,,,
2066 世德,2023/2/14,2066,0,0,2,2,,,1,3,25.05,"10,153","1,298",130,10.02,0,-0.08,,,,,
2066 世德,2023/2/13,2066,53,0,0,53,2,,,2,25.05,"10,153","1,299",130,10.01,5.69,-2.4,,,,,
2066 世德,2023/2/10,2066,25,0,0,25,1,,,1,25.05,"10,153","1,331",123,9.24,-9.56,-3.76,4.66,0,5.33,2.13,61.17
2066 世德,2023/2/9,2066,-24,0,8,-16,-2,,1,-2,25.05,"10,153","1,383",136,9.83,0,-0.14,,,,,
